video_id,caption,label
10-s04e09,"[ ( brass interview s the manager . ),                  ( quick flashback to : adam watson shows the manager his badge . ),        ( end of flashback . ),  ( resume to present . ),    ( quick flashback to : the manager responds . ),      ( he turns , looks around and sees the camaro parked just outside the windows . ),    ( end of flashback . ),  ( resume to present . ),        ( brass turns to head back toward grissom . ),  ( the manager follows him . ),        ( brass reaches grissom . ),                              ",0
11-s04e09,"[       ( brass kicks the door open and enters the residence with his gun drawn . ),  ( officers follow him inside . ),  ( together the search the residence . ),  ( grissom approaches the door standing just outside . ),  ( the officers walk out of the rooms and reholster their guns . ),      ( the officers leave the apartment . ),    ( grissom and catherine walk into the apartment . ),      ( the residence is sparse at best . ),  ( there s a mattress on the floor in the corner of the room . ),  ( grissom and catherine walk into the bedroom . ),  ( catherine looks a the closet . ),      ( grissom checks the bathroom out . ),  ( brass looks at catherine . ),      ( brass walks out . ),  ( grissom bags the toothbrush . ),  ( catherine looks at the contents on the table : a book and some magazines . ),  ( on the cover of the magazine , she finds some written impressions . ),  ( she opens her kit . ),  ( in the bathroom , grissom looks through the trash . ),  ( he finds a discarded band-aid . ),  ( in the next room , catherine dusts the magazine cover . ),  ( grissom steps out of the bathroom as she reads the writing . ),    ( catherine turns to look at grissom . ),  ",0
12-s04e09,"[ ( brass and catherine interview rogerdunbar . ),                                      ( catherine pushes the piece of paper across the table toward rogerdunbar . ),  ( he looks down at it . ),    ( she hands him some clothing and a bag . ),      ( he starts to unbutton his shirt . ),",0
13-s04e09,"[ ( nick works on the parts . ),  ( he takes a liquid sample from the parts , dries it out into a powder , places some of the powder in a test tube and tests it . ),  ( the liquid turns blue and crystallizes . ),  ( grissom walks into the lab . ),                    ( we hear footsteps of someone approaching the lab . ),  ( nick s gaze shifts and he nods to grissom that there s someone there to see him . ),  ( grissom turns around to find sheriff rory atwater standing in the doorway , his arms crossed . ),                    ( nick nods . ),    ( he turns to indicate the scope set up on the next table . ),    ( grissom looks through the scope . ),        ",0
14-s04e09,"[ ( greg is examining the wine glass as warrick walks up to the lab . ),              ( greg puts the wine glass down and picks up the glass container with the wine sample inside . ),          ",1
15-s04e09,"[ ( warrick and sara interview the waiter . ),                                                ( quick flashback to : ( hotel suite ) the room service waiter is opening the bottle of wine for amelia when mylesruben walks into the suite . ),  ( he sees them . ),      ( the room service waiter turns around to see myles already reaching for his wallet . ),    ( he hands the room service waiter a lot of bills , then leans over to kiss his wife on the cheek . ),  ( end of flashback . ),  ( resume to present . ),                          ( warrick looks at sara and nods . ),  ( he looks at the room service waiter . ),  ",0
16-s04e09,"[ ( catherine stands at the printer as she waits for the results . ),  ( she looks at the test results . ),  ( it reads: ),  ( she takes the results and walks out of the lab . ),",0
17-s04e09,"[ ( catherine is back in the interview room questioning rogerdunbar while his lawyer randy painter is present . ),              ( quick flashback to : rogerdunbar adds the chemicals to the volcano . ),  ( it bubbles , sizzles , and gurgles as liquid pours out from the top . ),  ( then it spurts - all over his shirt . ),  ( end of flashback . ),  ( resume to present . ),                                              ",0
18-s04e09,"[ ( grissom and catherine stand on the porch as bethdunbar looks at the search warrant . ),            ( bethdunbar follows the officer as catherine and grissom step into the house . ),  ( catherine puts her kit down and picks up a framed family photograph from the coffee table . ),  ( grissom looks around . ),  ( he finds the volcano with gold stars on the table . ),  ( he puts his kit down . ),    ( catherine walks over to the kitchen table . ),  ( grissom picks up the containers of ingredients and reads the labels . ),          ( catherine takes a moment a reminisces . ),          ( grissom smirks at the thought as if he s remembering something , too . ),  ( catherine glances at grissom , barely catches a glimpse of the smirk and does a double take . ),            ( grissom shrugs . ),",1
19-s04e09,"[ ( catherine interviews bethdunbar . ),                                                  ( catherine nods . ),",0
20-s04e09,"[ ( nick walks into the lab where grissom is working on the volcano from the dunbar-mesquite residence . ),                        ( nick removes the bomb end cap from the container . ),  ( grissom pulls the pipe out from the volcano . ),  ( they compare vice grips markings . ),  ( they do nt match . ),      ",0
21-s04e09,"[ ( ronnie litre goes over his findings with catherine . ),          ( a close up of the document reads: ),            ( a close up of the document reads: ),  ( a close up of a second document reads: ),              ( the next document reads: ),    ( the next document reads: ),    ( greg walks into the lab . ),                            ",0
22-s04e09,"[ ( grissom and catherine head up the front walk toward the front door . ),  ( the woman of the house puts out the trash and sees them . ),    ( they turn and see her . ),                  ( catherine holds out a copy of rogerdunbar s nevada driver s license . ),  ( she takes it from her . ),        ( grissom looks over at the trash bin ),      ( he heads to the trash and opens it to find bottles of chemicals . ),        ",0
23-s04e09,"[ ( amy s emphatic . ),    ( grissom holds out the vice grips . ),                        ( grissom nods and winks at amy . ),",0
24-s04e09,"[ ( sara and warrick walk into the opulent living room . ),          ( sara walks toward the bar area and opens the cabinet . ),  ( she looks inside , then closes the cabinet . ),  ( warrick looks around the living room . ),    ( sara opens the cabinet under the sink . ),    ( she looks at the tray of sponges , picks up a sponge and smells it . ),    ( warrick walks over to the piano . ),  ( he sits down and ca nt help but play a little informal something . ),  ( sara looks up and heads back to the living room . ),  ( warrick shakes his head , then looks around again ),        ( he picks up some staff paper . ),      ( under it , he finds a pair of yellow rubber gloves . ),      ( he picks up the spray bottle . ),        ( warrick and sara look at each other . ),",0
25-s04e09,"[ ( detective vartan , warrick and sara interview mylesruben . ),                  ( quick flashback to : [_living_room_] amelia sits on the bar counter leafing through a magazine as myles writes . ),    ( he pauses and writes on the glass windows with the dry erase markers . ),  ( he stops , swipes at the words with a cloth , erasing them . ),    ( end of flashback . ),  ( resume to present . ),                          ( he shakes his head as he remembers . ),    ( quick flashback to : mylesruben is on stage . ),  ( he speaks out to the audience . ),        ( he points into the audience at amelia . ),        ( she smiles , stands and heads for the stage . ),  ( cut to : on stage , he puts his hat on her and sings to her . ),    ( end of flashback . ),  ( resume to present . ),          ( sara turns and looks at warrick . ),                        ( myles walks out of the room . ),              ",0
26-s04e09,"[ ( brass shows copies of both marriage to rogerdunbar . ),                              ( roger turns to his lawyer , randy painter , and they confer . ),    ( roger turns back to brass and catherine . ),                      ( quick flashback to : amy dunbar is wearing a helmet . ),  ( she runs up the sidewalk toward her dad as she holds out the band-aid in her hand . ),      ( he tucks the band-aid in his pocket . ),  ( end of flashback . ),  ( resume to present . ),                                        ( he puts a hand to his mouth as he realizes his mistake . ),    ( catherine closes her eyes as she , too , realizes . ),",0
27-s04e09,"[ ( catherine compares the plastic with the vice grip markings to the vice grip markings on the garden hose pipe . ),      ( catherine glances at bethdunbar standing on the porch watching . ),  ( she then turns to look at the officer . ),    ",1
28-s04e09,"[ ( warrick is working in the lab . ),  ( he picks up the photo of the spray bottle . ),  ( he picks up the bag with the yellow rubber gloves in it . ),  ( he looks at the gloves and finds two holes in it . ),  ( sara walks into the lab . ),              ",1
29-s04e09,"[ ( the table with amelia on it is pulled out . ),  ( warrick and sara walk into the room . ),  ( warrick puts on a pair of gloves . ),          ( robbins shows the back of amelia s hand . ),  ( warrick holds out the glove . ),  ( they find correlating burns to match the holes in the glove . ),        ( quick flashback to : amelia opens the spray bottle and pours some of the industrial liquid into the wine bottle . ),  ( she sets the spray bottle side . ),  ( she walks the wine bottle to the next room and pours herself a glass of wine . ),  ( she holds myles  hat to her nose and inhales . ),  ( cut to : [_hot_tub_] amelia reaches for the wine glass . ),  ( crying , she drinks it all down . ),  ( she falls backward in pain , then slips down into the water , the empty wine glass falling from her fingers . ),  ( she clutches the side of the hot tub as the poison takes effect . ),  ( end of flashback . ),  ( the camera holds on the billboard of myles rueben , prince of soul  . ),  ( warrick and sam hopkins stand in front of myles rueben . ),  ( they re all backstage . ),                  ( out in the show room , the audience chants for myles . ),    ( myles looks at them . ),    ( myles looks at warrick . ),      ( myles turns and heads back on stage . ),  ( the audience cheers . ),  ( warrick turns and leaves . ),  ( myles starts to sing . ),  ",1
30-s04e09,"[ ( catherine puts the bagged vice grips on the table . ),                              ( quick flashback to : beth opens the car trunk and reaches in to get the laundry . ),  ( she also sees the bag next to it . ),      ( she reaches into the bag and picks up the gold stars . ),  ( end of flashback . ),  ( resume to present . ),                              ",1
0-s05e06,"[ ( a college man runs across campus . ),  ( he s blind-folded and dressed in a pair of women s bra and panties , his wrists bound and elbows taped to his body . ),  ( three other college boys chase after him . ),      ( two of the frat boys carry paddles in their hands as they chase the inductee around the campus grounds . ),      ( the inductee runs and trips over something . ),  ( he lands in a pile of worms the three frat boys chasing him stop and stare at him . ),  ( because the inductee is blindfolded , he spits the worms out of his mouth ),    ",0
1-s05e06,"[ ( camera zooms in for a close-up of the maggots . ),  ( eva and grissom stand in front of the pile of maggots . ),              ( she smiles at him . ),                  ( campus security officer # 1 , brian , walks up to them carrying a cup . ),        ( grissom takes the cup and kneels down in front of the maggots . ),  ( eva kneels down with him . ),    ( grissom takes some maggots as samples and puts it in the cup of hot water . ),          ( grissom looks down at the maggots and sees something . ),  ( among the maggots , he finds a tooth . ),  ( he picks it up and looks at it . ),    ( eva and grissom look at each other . ),",1
2-s05e06,"[ ( nick scoops some maggots out from the pile and puts them in a bucket . ),  ( both he and grissom are gathering the maggots . ),  ( eva and dean wilson stand on the side and watch . ),        ( he looks around the campus where the crime scene has drawn a small crowd of students . ),    ( grissom , who is listening in on the conversation , answers . ),      ( nick stops shoveling and takes out a single maggot . ),  ( he leans over to grissom and whispers something on his mind . ),        ( nick nods . ),                        ( they both come to the same conclusion . ),",0
3-s05e06,"[ ( a mulching machine spews out mulch . ),  ( grissom walks around the pile of wood chips and up to the machine operator , walter beerly . ),  ( the machine operator turns the machine off . ),          ( grissom walks around and takes a look at the feeder part of the machine . ),  ( he points to the small area between the gears . ),                      ( quick cgi pov : the mulching machine is on . ),  ( a pair of hands move toward the gears . ),  ( there s mulching sounds as the machine consumes the body , a large spurt of blood and flesh is spewed out of the other end of the machine -- all in neat , uniform size and shape little pieces . ),  ( end of cgi pov . ),  ( resume to present . ),        ( grissom leans in and sprays the inside of the feeder . ),            ( grissom stops and nods . ),    ( grissom leans in and takes a swab of the gears . ),  ( he rubs it on the tester . ),    ( grissom shows him the results . ),    ( walter beerly looks at grissom . ),",0
4-s05e06,"[ ( greg is in the middle of the lab . ),  ( all around him , he s got containers of maggots . ),  ( he s separating the maggots from the dirt and going through the dirt at the same time . ),  ( greg turns around and finds nick standing on the other side of the table . ),  ( nick looks at his watch . ),        ( nick turns and leaves the lab . ),  ( greg continues to work . ),",0
5-s05e06,"[ ( grissom is operating on a maggot when MiaDickerson walks in she puts her lab coat on . ),  ( grissom does nt raise his head . ),  ( she walks over to him to see what he s doing . ),      ( grissom cuts the maggot open . ),              ( grissom pulls out the maggot guts . ),        ( grissom hands her the dish with the maggot guts inside . ),      ( mia leaves the lab . ),",0
6-s05e06,"[ ( greg continues to work on separating the maggots from the dirt . ),  ( catherine walks in from the hallway . ),  ( he s working and counting in spanish . ),    ( greg pulls down his mask . ),      ( greg hears her anyway and smiles . ),        ( greg hands catherine a vial with something inside coated a bit with blue . ),  ( catherine opens it and looks at it . ),    ",0
7-s05e06,"[ ( sara is in the lab working on the computer . ),  ( catherine walks in ),                  ( sara looks at catherine . ),      ( sara stands up . ),      ( catherine sits down as sara leaves the lab . ),  ( catherine takes out the fingernail sample and puts it in the scope . ),  ( it reads: ),  ( catherine walks into the office . ),    ( catherine hands the analysis results to grissom . ),  ( he takes it and looks at it . ),  ",0
8-s05e06,"[ ( brass briefs the teams he narrates as photos appear on the overhead wall of the victims catherine stands in the front . ),                        ",0
9-s05e06,"[ ( cut to : nick leans in close to look at a metal railing . ),  ( he reaches out and touches the paint on the railing . ),    ( on the overhead , there s a photo of the metal railing . ),    ( cut to : [_water_fountain_] sarah examines the water fountain ),    ( catherine continues to brief the officers . ),          ( catherine examines the body in the garbage bag dumped . ),    ( end of flashback . ),  ( resume to present . ),    ( quick flash of : [_university_campus_] slow motion . ),  ( camera lingers on men of various types fitting that description walking on campus . ),        ( end of flashback . ),  ( resume to present . ),          ( camera slowly moves over the past victim crime scene photos hanging on the boards . ),    ( camera pulls back and we find grissom standing in front of the photo board staring at the crime scenes . ),      ( camera holds on grissom . ),",0
10-s05e06,"[ ( catherine is surrounded by reporters . ),        ( quick flashback to: ),  ( john mathers is strapped to the table . ),  ( he turns his head and looks at catherine sitting in the witness booth . ),    ( end of flashback . ),  ( resume to present . ),    ( the reporters to shout out their questions . ),      ( catherine turns and walks away . ),  ( the reporters continue to shout out their questions . ),    ",0
11-s05e06,"[ ( MiaDickerson reports her findings to grissom . ),          ( grissom sighs and turns as he leaves the lab . ),",0
12-s05e06,"[ ( warrick walks through the hallway and catches grissom coming out of the lab . ),            ( grissom walks down the hallway . ),  ( warrick watches him go , shakes his head and heads down the hallway in the other direction . ),",0
13-s05e06,"[ ( greg is going through the dirt . ),  ( he finds two halves of a gold-colored key . ),",0
14-s05e06,"[ ( catherine holds up the little bag with the key inside showing it to the frat boy . ),                                ( he thinks about it . ),  ( he stands up and goes to the whiteboard with the photos of the plebes on it . ),    ( he takes the photo down and hands it to nick . ),                  ( just then , two fraternity pledges are joking around as they pass by the door . ),      ( immediately , the two pledges stop joking around , they raise their hands high up into the air and start chanting . ),      ( on one of the frat boy s hands , there s a blue paint stain camera zooms in for a close-up . ),",1
15-s05e06,"[ ( grissom touches the paint on the walkway railing . ),  ( he looks at the wet paint on the tip of his finger . ),        ( catherine looks at the base of the railing . ),  ( she kneels down and checks the cement on the ground . ),        ( catherine takes a photo of the railing cement . ),  ( she stands up and looks around the area with grissom . ),  ( near the railing is the water fountain off to the side . ),  ( near the water fountain is a bench . ),  ( under the bench is a garbage bag with something inside with blonde-hair . ),  ( grissom glances at catherine . ),  ( grissom walks over to the bench . ),    ( catherine follows grissom . ),  ( they kneel down next to the garbage bag . ),  ( catherine snaps a photo . ),  ( he notes the blonde-hair near the garbage bag opening . ),  ( grissom slowly opens the bag . ),  ( inside is a blonde-haired dummy . ),  ( grissom looks at catherine . ),  ( he takes a deep breath . ),    ",0
16-s05e06,"[ ( grissom and catherine are in the lab , both working on the garbage bagged dummy . ),  ( grissom cuts the bag off . ),  ( they remove the blonde-haired s*x dummy inside the bag . ),  ( the dummy s hands are bound together . ),  ( catherine takes photos of the dummy . ),",0
17-s05e06,"[ ( nick walks into the garage and looks at the railing from the university campus . ),  ( he kneels down and takes photos of the railing . ),  ( cut to : grissom cuts the plastic used to bind the dummy s hands together . ),  ( we note that the dummy s hands are smudged with blue paint . ),  ( catherine takes a swab sample of the blue paint on the dummy s hands . ),  ( grissom takes a swab of the blow-up dummy s airhole . ),  ( cut to : nick examines the paint on the railing . ),  ( he finds a print . ),  ( cut to : catherine finds a folded piece of paper stuffed in the dummy s mouth . ),  ( on the paper is a strand of hair . ),  ( the message reads: ),  ( grissom takes the hair . ),    ( catherine takes some hair off of the dead girl s body . ),  ( end of flashback . ),  ( resume to present . ),  ( grissom looks at the hair . ),    ",0
18-s05e06,"[ ( grissom works on the note . ),  ( he scans the note into the computer . ),  ( he sprinkles black powder on the paper and a second image appears . ),  ( it s a sketch of a woman bound , gagged and terrified . ),",0
19-s05e06,"[ ( catherine , grissom , nick and warrick are in the lab . ),    ( on the monitors is the drawn image of the woman . ),                          ( catherine enhances the image . ),      ( warrick turns away . ),              ( quick flashback of : [_int_._),  ( car - night ] the woman is tied up in the back seat as the kidnapper draws her . ),  ( end of flashback . ),  ( resume to present . ),    ( warrick sits at the workstation in the back as he shares his theory . ),    ( he brings up a photo of the chevy van on the monitors for the others to look at . ),    ( nick looks at the lettering . ),      ",1
20-s05e06,"[ ( sirens wail as officer cars converge on the erotica boutique s parking lot . ),  ( they find the white van parked in the lot . ),  ( officers with their guns out approach the car . ),  ( brass leads the team to check the van out . ),    ( catherine steps out of the car as they pop the lock off the back van door . ),  ( inside , they find a dead body . ),  ( by the smell , the body s been there a while . ),  ( catherine , grissom and nick look inside the van . ),              ",1
21-s05e06,"[ ( grissom walks into the store . ),  ( he looks around . ),  ( he finds the s*x doll display . ),  ( he picks up one and looks at it . ),  ( the seemingly bored clerk behind the counter comments . ),              ( grissom walks over to the clerk . ),  ( the clerk puts his newspaper down . ),      ( the clerk scoffs and looks down at the sign : cash only pervert ! ! ),  ( ! ),      ( next to the counter is a magazine rack . ),  ( grissom looks turns the rack display and finds the comic book hot blooded with a drawn picture of a woman bound and terrified . ),  ( he picks up the magazine and shows it to the clerk . ),    ( the clerk looks at the magazine . ),                              ",0
22-s05e06,"[                       ( robbins untucks the body s hair and drapes it around her shoulders . ),    ( catherine looks at the body , then walks over to the computer where she pulls up information about the missing plebe . ),              ( quick flashes of : the girl with long , blonde-hair walks down the path near the railing . ),  ( flash to : johnny , the boy with long , blonde-hair , walks down the path near the railing . ),  ( he touches the railing and gets paint on his hand . ),      ( flash to : the girl touches the failing and gets paint on her hand . ),  ( flash to : the girl goes to the water fountain ),  ( flash to : the boy reaches for the water fountain ),  ( as the girl washes her hand , someone moves in the bushes near her , watching her . ),  ( someone hits the boy over the back of the head as he washes his hands . ),  ( end of flashes . ),  ( resume to present . ),        ",0
23-s05e06,"[ ( catherine interviews mandy cooper . ),    ( on the table is a photo of mandy and kaitlin in bikinis . ),                                      ",1
24-s05e06,"[ ( brass interviews cody lewis who is studying the magazine cover procured from the erotica boutique . ),                                                                    ",0
25-s05e06,"[ ( nick and greg examine the white chevy van . ),  ( greg snaps a photo of the contents in the armrest storage . ),  ( he takes out a parking pass . ),          ( nick picks up a broken pair of glasses . ),    ( quick flashback to : [_from_3x06_] [_night_] as debby reston fights her attacker , she grabs his glasses and smashes them against the tree . ),  ( they break . ),  ( end of flashback . ),  ( resume to present . ),        ( nick checks the van s vin number . ),      ( nick checks the nevada license plates : 519 rzd ( the silver state ) . ),  ( registration sticker is for 11/2003 . ),          ( greg looks at the registration sticker . ),          ( greg climbs into the back of the van to look around while nick removes the license plate . ),  ( under the carpet , greg finds some black powder . ),          ",0
26-s05e06,"[ ( sara walks into the lab while jacqui s working . ),        ( jacqui finds a print off the plastic binding from the comic book . ),            ( the frame reads : do nt worry ... ),  ( it will be a good  hurt ... ),    ( sara looks at the frame of the woman crying . ),    ",0
27-s05e06,"[ ( warrick and catherine go over finding the commonality between the victims they have all the photos spread out in front of them . ),                ",0
28-s05e06,"[ ( grissom puts his gloves on as he walks up to the van . ),  ( he opens the driver s door and climbs inside and sits behind the driver s wheel . ),  ( grissom looks around . ),  ( he reaches out and adjusts the rear view mirror . ),  ( grissom adjusts the mirror and visualizes seeing a victim tied up in the back seat through the mirror s reflection . ),  ( quick flashes of : [_int_._van_] the woman tied up struggles , her cries muffled . ),  ( various flashes of various victims ),  ( end of flashes . ),  ( resume to present . ),  ( grissom continues to stare at the mirror . ),",0
29-s05e06,"[ ( sara studies the comic book pages frame by frame . ),  ( on her notes , she writes: ),  ( her notes on the components for a serial sexual aggressor read: ),  ( sara studies the comic pages . ),  ( the man in the drawing is threatening the woman . ),  ( cu : fear based ),  ( the woman in the drawing cries , her face shut from fear . ),  ( cu : dominant, ),  ( the woman in the drawing is walking along the street , half-naked and beaten . ),  ( cu : disassociative, ),  ( sara continues to work . ),",0
30-s05e06,"[ ( nick reports his findings to grissom . ),                      ( nick takes the parking permit back from grissom . ),          ( they stop walking . ),      ( grissom stares at nick . ),    ( grissom looks stunned . ),",1
31-s05e06,"[ ( john mathers is being interviewed . ),      ( nick is going over the video when catherine walks in ),                                ( grissom walks into the room . ),  ( sara follows . ),                    ( sara hands the bagged comic to catherine . ),    ( sara sits down . ),                                ( hodges walks into the room with the test results . ),            ( hodges leaves . ),  ( catherine looks at the test results . ),      ( catherine digs through the photos looking for something specific . ),  ( she finds it . ),      ",1
32-s05e06,"[ ( sirens blip as police cars stop in front of the university stairs . ),  ( brass exits the car and runs to meet up with a couple of campus security guards . ),          ",1
33-s05e06,"[ ( brass walks out of the copy union with the worker following him . ),                            ( brass steps away as catherine finishes putting her gloves on . ),  ( she looks into the trash and finds some black toner powder . ),            ( catherine looks at brass . ),  ( they both leave . ),",0
34-s05e06,"[ ( lvpd surround the small residence . ),  ( brass runs up to the front door with a couple of other officers . ),  ( he crouches down . ),      ( the officer batter-rams the door . ),    ( the officers and brass enter the residence . ),    ( brass slowly makes his way down the hallway . ),  ( the officers rush through the rooms clearing it . ),    ( brass continues to walk cautiously through the hallway . ),            ( at the far end of the hallway , there s a loud rattling machine mixing something . ),  ( he looks at it . ),  ( grissom and catherine step into the room . ),  ( catherine walks up to the machine . ),  ( brass turns it off . ),  ( the room is extremely silent . ),        ( the phone rings . ),  ( the answering machine clicks on . ),          ",1
35-s05e06,"[ ( kevin greer sits at the interview table with a stack of papers in his hands . ),  ( he turns around and smiles as brass and grissom walk into the room . ),    ( he smiles at them as they sit down across from him . ),              ( he looks at grissom . ),                  ( grissom takes his glasses off . ),            ( quick flashback to : [_ext_._-_night_] debby reston grabs his glasses and breaks them as she struggles . ),  ( end of flashback . ),  ( resume to present . ),        ( he looks at grissom . ),            ( kevin looks at brass and grissom . ),  ",1
36-s05e06,"[ ( catherine opens the large freezer up . ),    ( they look inside . ),  ( sara snaps a couple of photos . ),  ( she gasps . ),  ( taped against the side of the freezer are locks of hair in a plastic bag along with a comic caricature of the frightened woman . ),  ( catherine snaps photos of the baggies . ),  ( sara looks at the locks of hair . ),  ( catherine puts her camera down . ),    ( she counts them . ),      ( she looks back at sara . ),    ( she reaches inside and takes out the sixth baggie : brit mosscoe . ),",0
37-s05e06,"[                                     ( he looks at grissom . ),  ( there s a knock at the door . ),  ( kevin green glances behind him . ),  ( grissom stands up and steps outside . ),  ( catherine hands him a slip of paper . ),                ( grissom heads back into the interview room . ),  ( grissom sits down . ),    ( kevin greer looks at grissom and brass . ),  ( he smiles . ),      ( kevin greer continues to draw . ),  ( he finishes and stops . ),  ( he looks at them . ),    ",0
38-s05e06,"[ ( sara is back at the residence . ),  ( on the freezer cover , she has all the baggies and locks of hair spread out with their corresponding drawings placed under them . ),  ( camera moves over the drawings and bags of hair . ),  ( sara s phone rings . ),  ( she answers it . ),          ( sara hangs up . ),  ( she picks up the drawing of brit mosscoe and looks at it . ),  ( sara looks around the room and she notices a calendar pinned up on the wall . ),  ( the picture of the woman in the calendar looks like the woman in the drawing . ),  ( sara removes the calendar from the wall and compares it to the drawing . ),  ( it s the same woman . ),",0
39-s05e06,"[ ( brass , grissom and a couple of officers escort kevin greer through the hallway . ),    ( they stop . ),  ( brass turns around and looks at kevin greer . ),    ( the two officers escort kevin to the restroom . ),    ( the officers pat kevin greer down looking for weapons . ),  ( he takes his pencil away from him . ),  ( they step into the bathroom . ),",0
40-s05e06,"[ ( the officer checks the bathroom stalls . ),  ( finding them clear , the officers allow kevin into the stall . ),  ( they close the door behind him . ),",0
41-s05e06,"[ ( back at the house , sara realizes that brit mosscoe is an anagram for miss october . ),  ( she calls catherine . ),",0
42-s05e06,"[ ( catherine steps out of the room and into the hallway where brass and grissom are waiting for kevin greer to return from the bathroom . ),        ( she hangs up . ),        ",0
43-s05e06,"[ ( brass opens the bathroom door and steps inside . ),      ( he turns inside and finds the two officers just outside the stalls . ),  ( grissom follows him . ),      ( an officer points to the stall . ),    ( brass opens the stall door . ),  ( grissom sees the garbage bag over kevin greer s face . ),    ( brass and grissom step inside and rip the garbage bag off of kevin greer s face . ),  ( grissom pulls kevin greer out of the stall and onto the bathroom floor . ),    ( grissom starts to do heart compressions on kevin greer . ),  ( catherine steps into the restroom . ),    ( there s no response . ),  ( grissom continues to do compressions . ),  ( still , there s no response . ),  ( grissom stops . ),  ( brass shakes his head . ),",0
44-s05e06,"[ ( the view is fuzzy as grissom steps out of the bathroom and into the hallway . ),  ( he stops in front of the interview room . ),  ( he looks inside and sees something . ),  ( on the interview table is the sketch pad kevin greer was drawing on when they questioned him . ),  ( grissom takes his glasses out and looks at the drawing . ),  ( it s of grissom with various images of himself - tortured , scared and terrified - as seen through the reflection of grissom s glasses . ),  ( smaller images of the victims , tied up and terrified is in the sketch . ),  ( as grissom looks at the pictures , we hear the sounds of the victims  cries in the background . ),  ( grissom tri-foldover s the sketch into a larger picture of grissom . ),  ( in the image reflected off the glasses is a man with final words coming out of his mouth : good bye ),  ( camera holds on grissom . ),",0
0-s01e13,"[ ( dominic kretzker walks down the stairs and greets the employees as they walk up to the second floor . ),              ( dominic reaches the first floor and stops to help a woman . ),      ( he looks at the piece of paper she s carrying and points her in the right direction . ),    ( the woman looks at him and nods . ),      ( dominic stands in the middle of the lobby and sees nicole walk in carrying a large vase of flowers . ),                ( he hands her back her pad . ),  ( she hands him the flowers . ),          ( nicole leaves ; jake richards walks up to dominic . ),                  ( dominic leaves . ),  ( jake takes the flowers and puts it on the counter . ),  ( he glances up at the wall clock which reads 6:02 . ),  ( he then glances down and notices a ticking sound . ),  ( he looks over at the stack of boxes and things on the counter . ),  ( he finally peers around the side of the counter and sees the briefcase sitting on the floor . ),  ( the ticking sound comes from the briefcase . ),  ( camera goes into slow motion . ),  ( jake richards reaches for the briefcase . ),  ( everything and everyone slows down to a complete and silent halt . ),  ( it explodes . ),  ( jake is flung up and backwards as fire and smoke takes out a good portion of the lobby . ),",1
1-s01e13,"[ ( grissom and catherine walk through the police vehicles and activity outside as they make their way to the crime scene . ),        ( grissom and catherine meet up with brass in the front of what used to be the doors to the building . ),  ( brass fills them in ),            ( grissom and catherine turn their flashlights on as they walk through the lobby . ),  ( brass stands aside and looks around . ),        ( they make their way toward the body . ),  ( brass reaches it first and kneels down beside it . ),  ( grissom and catherine both put their kits down as they look at the body . ),              ( grissom continues to look at the body . ),  ( catherine looks up and around . ),            ( grissom takes a small sample scraping of the black stuff on the body . ),    ( the black powder on the knife explodes . ),          ( catherine stands up and moves to where the suitcase was on the floor indicated by the markings . ),              ( she shrugs . ),  ",1
2-s01e13,"[ ( sirens wail in the background as emergency personnel continue to assist and sort through the damage . ),  ( inside , grissom looks around the floor among the debris . ),    ( standing off to the side are warrick , sara and catherine . ),    ( grissom looks at the flowers that were delivered just before the explosion on the ground . ),              ( grissom turns back to look through the debris . ),  ( sara stares at him for a moment still unsure of exactly what they re doing , then turns to look at catherine . ),            ",0
3-s01e13,"[ ( various shots of the on-lookers . ),  ( warrick crosses under the crime scene tape and starts taking pictures of the observers . ),  ( using a magnetic device , catherine starts gathering the minute pieces of metal in the debris . ),  ( cut to : sara picks up a piece of metal and looks at it . ),  ( she bags it . ),  ( cut to : warrick looks at the damage to the lobby wall . ),  ( the clock on the wall reads : 6:02 . ),",0
4-s01e13,"[ ( nick and his friend , eric , walk through the hotel toward the front door . ),            ( nick hands the valet his ticket . ),            ( eric indicates the two women walking down the sidewalk toward the building . ),  ( he looks at them as they walk inside . ),  ( they look at him as they walk by . ),    ( they shake hands . ),    ( eric turns and round and calls out to the two women who just walked by . ),  ( they turn around as he approaches them . ),    ( nick chuckles , then turns to leave . ),  ( the valet brings nick s car up to the drive . ),  ( nick reaches into his pocket for the tip and walks over to the driver s side . ),        ( nick is just about to get into the car , when he hears a disturbance off in the distance . ),              ( nick looks up and sees kristy hopkins arguing with a man who has his hand grasping her upper arm . ),        ( nick heads over to them . ),      ( nick starts to cross the street . ),        ( nick finally reaches them and stops a distance away from them . ),  ( he gets their attention . ),          ( jack tries to shush her . ),                  ( he kisses her on the neck , then lets her go . ),  ( he leaves . ),  ( kristy appears to be slightly rattled . ),  ( nick looks at her and notices . ),                    ",1
5-s01e13,"[ ( nick and kristy sit in his car parked in her driveway . ),            ( he looks at her and nods . ),                          ( she laughs . ),  ( he laughs . ),",0
