video_id,caption,label
31-s05e17,jesse_acheson well  i certainly did nt kill anyone  and jesse_acheson i do not know how my fingerprint got there sara we do nt think that you did rape or kill anyone sara we simply want to know how your fingerprint ended up at a murder scene five years ago brass look  jesse  we appreciate you coming down here voluntarily  but if you clam up  we re gon na have to file an obstruction of justice charge  and that s not good  for you brass let s make it easy on yourself brass what were you doing in sue stein s hotel room  jesse_acheson you wo nt believe me brass try us jesse_acheson i did go to see sue that night jesse_acheson sue jesse_acheson come on  girl  wake up sara you just took off  sara you did nt bother to report a murder jesse_acheson maam  i jesse_acheson i got a record  and i was on probation jesse_acheson if i d done all of that  i d have been  suspect numero uno brass all right  let s cut to the chase brass you were there to sell her blow  right  jesse_acheson i do nt need a lawyer  right  jesse_acheson i mean  it s off the record  brass we re just having a little chat here jesse_acheson well  that s why she left the door unlocked jesse_acheson we d been doing it that way for years jesse_acheson whenever sue came to town  i always took care of her jesse_acheson i m really sorry jesse_acheson she was my friend jesse_acheson i wish i could be more help,0
32-s05e17,det_chris_cavaliere stokes nick hey  man det_chris_cavaliere what the hell are you doing  det_chris_cavaliere are you trying to screw with my case  nick i m just following the evidence  and it led me to another suspect nick i think you re going to want to talk to him in the interest of justice det_chris_cavaliere what  are you trying to help the defense now  nick you know any good defense is gon na bring up a rush to judgment  here nick come on  nick chris  you put another interviewed suspect on your list nick it shows due diligence nick let s go,0
33-s05e17,nick your sweater s been analyzed  walter nick found bloodstains from a murdered boy on it walter_homeless_man it s not my sweater nick you already told me it was yours walter_homeless_man finders keepers walter_homeless_man it was nt always mine  though nick where did you find it  walter_homeless_man on a bench walter_homeless_man by the basketball courts walter_homeless_man i was cold det_chris_cavaliere hey  man  if you re lying walter_homeless_man i m not lying walter_homeless_man i m not lying  det_chris_cavaliere so when did you find it  walter_homeless_man yesterday walter_homeless_man no  um  a few days ago walter_homeless_man i do nt remember det_chris_cavaliere put him in lockup  maybe it ll help his memory det_chris_cavaliere stokes det_chris_cavaliere i got a signed confession det_chris_cavaliere you got a bum in a bloody sweater det_chris_cavaliere what are you gon na do about it ,0
34-s05e17,no dialogue,0
35-s05e17,nick hey  catherine catherine yeah  nick dna finished up with the blue sweater and i processed it catherine anything probative  nick i ran it under the uv light and out popped one of those invisible dry cleaner id stamps  you know  nick i called the dry cleaner  they gave me a name,0
36-s05e17,nick mr hawkins  is that your sweater  martin_hawkins yeah  it looks like my sweater yvonne_hawkins where d you find it  nick did you give it away  martin_hawkins no  but i have nt seen it in a while  though martin_hawkins why  nick it s got ty s blood on it martin_hawkins do i need a lawyer  nick that s your call  sir,0
37-s05e17,grissom you called me  david_hodges yeah  mia sent me that wad of hair that you pulled out of the hotel drain david_hodges it s coated in bleach david_hodges i m thinking the killer must ve poured the stuff down the drain really compromised the trace grissom that s it  grissom a compromised wad of hair  david_hodges no  uh  i called you to discuss the bleach david_hodges the hairy wad smelled a bit woodsy to me david_hodges which is odd  considering it should only smell like bleach grissom you sniffed it  david_hodges that disgust you  grissom no  actually  it s the first time you ve ever done anything to impress me david_hodges hm david_hodges anyway  um  i analyzed the bleach david_hodges it contains a cedar additive david_hodges thought you d want to know grissom thanks  david david_hodges sure  gil,1
38-s05e17,hayden_michaels like i said  i m more than happy to help you in any way i can hayden_michaels so  when i got your phone call about the scent of our bleach  i figured you should to talk to lucy hayden_michaels lucy is our head of housekeeping lucy the guests sometimes complained about the bleach smell after we cleaned the bathrooms a few years ago  i started adding cedar chips to the bottles lucy makes it smell better grissom lucy  who else has access to your bleach  lucy just the maids brass are they all female  lucy yes brass you park your carts in the hallway when you clean the room  so anyone could have swiped a bottle of bleach  right  lucy no lucy we ve had problems with theft  towels mainly  but now our maids take their carts into the rooms grissom those your kids  hayden_michaels yeah hayden_michaels two eldest are at unlv grissom and the baby  hayden_michaels jake hayden_michaels jake is  uh  six months old grissom is that your second wife  hayden_michaels mmhmm grissom so you must have had your vasectomy reversed hayden_michaels why are we talking about my vasectomy  grissom you also have access to the bleach  so you wo nt mind if i take a dna sample hayden_michaels look hayden_michaels if word leaks out that you took my dna and i m a murder suspect  i will never work in hospitality again i m sorry  the answer s no hayden_michaels anything else  brass we ll be in touch,1
39-s05e17,catherine so we ve got three suspects  three scenarios nick yeah  matt could have worn his dad s sweater when he killed ty nick dumped it in the park during the night  where walter found it catherine or dad could have worn it and dumped it in the park warrick or this sweater could have accidentally been left in the park  and walter  the homeless guy  could have picked it up and worn it when he entered the house through the screen door and killed ty warrick but none of the evidence goes to motive catherine not our problem at the moment catherine let s just stay focused on the sweater catherine it s tied to the victim and this scene catherine we need to tie it to the killer catherine hey  how tall would you say matt hawkins  nick about five feet  why  nick dad is  62  nick what about walter  warrick mmm  510  warrick about nick s height nick yeah warrick what you getting at  catherine meet me in the garage in half an hour,0
40-s05e17,grissom mr michaels  in my work over the last twentyfive years  i ve come to understand the kind of person who s a rapistkiller adam_matthews is that an accusation  grissom well  a woman was murdered in your client s hotel grissom he has a right to hear our theory grissom the killer is clearly a psychopath grissom he s killed more than once grissom i m sure that before his first rape and murder he fantasized about it for years woman no woman no  woman woman  no  woman woman  get away  killer quiet  killer quiet  killer quiet  woman no  grissom during that time  he engaged in behavioral tryouts grissom stalking women and attempting to coerce them sexually  each time moving closer and closer to the actual event killer shut up  killer shut up  killer killer  shhh  grissom i believe that after you consummated your first attack  you felt excitement greater than you anticipated grissom your only regret was that she died too quickly grissom but you took solace in the knowledge that  uh  you could do it again in fact  your subsequent victim had similar characteristics to your first victim martha_krell no  martha_krell no  martha_krell no  killer shut up  killer killer  shut up  martha_krell please  martha_krell please  adam_matthews this is a waste of time grissom you see  what differentiates a psychopath from a heat of the moment  killer is forethought grissom and you thought about this for a long time adam_matthews thank you for the fascinating seminar  but you have no evidence  so we are free to go sara actually  i have some evidence hayden_michaels what is this  hayden_michaels what s going on  sara mr michaels  hayden_michaels she ca nt  you ca nt do that adam_matthews do what  hayden_michaels no  i know my rights adam_matthews hey  shh hayden_michaels the bitch broke into my car adam_matthews i do nt remember seeing a warrant  ms sidle sara i do nt have a warrant sara i was following a hunch adam_matthews well  then you just set my client free sara on the contrary sara western airlines issues this exact type of wheelie  to all its flight attendants sara since martha s wheelie was nt in the hotel room  we thought maybe the killer took it  as a souvenir sara this particular suit case sara  is not martha s wheelie grissom and now that we know where to find it  and we have your client on tape  i bet you we ll get a warrant grissom thank you,1
41-s05e17,catherine okay  warrick  you are approximately the height of martinhawkins catherine nick  you and the homeless dude are about the same  and judy  you re close to matt catherine the table is the same height as ty s bed  fortythree and half inches from the floor to the top of the mattress catherine the white sweaters  which you all look so adorable in  are the same fabric as the bloody one catherine the pipes are the same diameter as the wounds on ty s face catherine i want each of you to take a whack at our victim judy_tremont just like chuckie cheese judy_tremont whackamole catherine uh  spatter up,0
42-s05e17,catherine judy  your sweater  killer,1
43-s05e17,matthew_hawkins like i told him  i did it matthew_hawkins you want a medal for figuring out what i already said  det_chris_cavaliere you never told me why matthew_hawkins why s it matter  anyways  warrick go ahead matthew_hawkins dad martin_hawkins i want to know why matthew_hawkins dad martin_hawkins why  martin_hawkins damn it martin_hawkins ty looked up to you martin_hawkins he  he loved you matthew_hawkins he told matthew_hawkins he told everyone  martin_hawkins that you wet the bed  matthew_hawkins shut up  matthew_hawkins dad matthew_hawkins i m sorry matthew_hawkins i,1
44-s05e17,yvonne_hawkins oh  matthew det_chris_cavaliere hey det_chris_cavaliere you owe me an apology nick i m sorry nick  that you feel that way,0
0-s01e07,tina_collins help me  tina_collins oh  god  help me  tina_collins somebody  please  tina_collins please  oh  god  tina_collins somebody help me  tina_collins please  tina_collins help me  tina_collins help me  tina_collins help me  tina_collins help me  tina_collins please ,1
1-s01e07,grissom hey det_oriley heads up det_oriley the press is going to be all over this one grissom did the count change since you called me  det_oriley four dead  mother  father  two teenage boys det_oriley the sisters were luckier det_oriley teen girl heard a noise  hid in the closet det_oriley alerted the neighbors after all the shouting was done det_oriley younger sister s over there det_oriley they could nt have killed their father tag team  soaking wet grissom what s the matter with your guys  det_oriley they ve been inside,0
2-s01e07,grissom put your equipment down  son grissom put these on grissom i m going to do a preliminary walkthrough grissom you re going to take my notes,0
3-s01e07,grissom do nt touch that  grissom i want everything exactly the way it was grissom the air smells like copper grissom lots of blood grissom breathe through your mouth shibley yes  sir,1
4-s01e07,grissom male caucasian approximately 40 years old lying in a pool of blood grissom no drag marks grissom body does not appear to have been moved grissom multiple stab wounds to the back and neck grissom looks like a singleedged blade grissom force to such a degree that the left and right internal jugular veins have been transected grissom head faces west grissom feet pointing east grissom approximately two feet from the north wall  one foot from the south shibley could  could you take your own notes  shibley i think that i m going to be sick sara i got it sara go get some fresh air sara i heard on the scanner sara quadruple sara figured you might need a hand grissom you do nt sleep  do you  sara no sara blood swirl on the wall sara are you thinking cult  sara manson  grissom somebody left a message grissom i need to see the rest of it,1
5-s01e07,grissom female caucasian grissom appears to be one stab wound to the throat grissom transection of left and right carotid arteries with exsanguinating hemorrhage grissom no defense marks grissom cursory opinion  she was killed in her sleep grissom do you feel this  sara her soul s still in the room grissom but there s something else,1
6-s01e07,no dialogue,1
7-s01e07,det_oriley you want a barf bag  grissom i want the paramedics that were in this house back here immediately  police escort grissom get them on this front lawn now det_oriely you d think i work for you instead of the other way around grissom call dispatch grissom you tell my entire graveyard shift that i want them here asap  all of them  no exceptions grissom sara  those photos  blown up times ten grissom tell the lab that we need every forensics tool available to us here right away grissom this is the only crime scene in lasvegas tonight sara yes  sir,0
8-s01e07,reporter_1_woman the fear in this neighborhood just south of lasvegas boulevard is almost palpable reporter_1_woman scott collins  his wife and two sons were brutally murdered in their beds reporter_2_woman  the murder of four innocent reporter_1_woman authorities thus far have offered no comment fueling the fears of the neighbors that a killer is on the loose reporter_3_man  a multiple murder reporter_3_man and we will have more on this,0
9-s01e07,det_oriley it s okay det_oriley we ll give you clothes det_oriley the lab guys just want to see yours grissom sergeant  may i  grissom tina grissom i m very sorry about what happened to you tonight grissom but everything we take from your house can help us find out what happened to your family tina_collins when can i be with my sister  tina_collins she s so scared grissom soon grissom detective ,0
10-s01e07,grissom thanks grissom hi grissom is your name brenda  grissom i m trying to find out who hurt your family grissom do you think you could help me  grissom did anyone come into your room tonight  grissom through the door  grissom through the window maybe  grissom okay brenda_collins the buffalo grissom the buffalo  grissom who s the buffalo  grissom brenda ,0
11-s01e07,grissom first rule for this crime scene  do not do any interviews grissom second rule  do nt talk to the sheriff either warrick media have it right  warrick four dead  grissom the killer was here not two hours ago grissom he left part of himself behind grissom catherine  i need you inside  mapping and blood samples catherine you got it grissom nick  warrick  the perimeter grissom i want to know how he got here how he got in  how he got out  and how he left nick i ll take the back nick warrick  you get the front  officer hey  oriley  grissom wants to see you,0
12-s01e07,det_oriley they said you were looking for me grissom hey  stop  grissom evidence  det_oriley we got to hug the wall  det_oriley this is the only room with no blood in it det_oriley there s nothing to disturb grissom you guys will never get it  will you  grissom knife drawer grissom one missing det_oriley it s the only drawer open det_oriley the killer knew where they were going grissom i think the suspect s been in this house before grissom and this is the first place they stopped tonight grissom good grissom linoleum grissom the best surface det_oriley best surface for what ,0
13-s01e07,det_oriley you guys got some toys grissom it s not a toy  oriley grissom it s an electrostatic dust print lifter det_oriley okay grissom like a supercharged lint remover only it lifts footprints grissom possibly our killer s,0
14-s01e07,ems_1 we did everything by the book  sir grissom relax grissom i just want to know where you walked in the house and who you touched in there ems_1 well  we did use the main entry  and up the stairs ems_1 but once we saw the husband  we grabbed the walls ems_1 i felt the pulses in each room ems_1 once i found they were dead  we booked grissom show me the bottom of your shoe grissom now yours grissom you fellows were both in the kitchen ems_1 we did nt see any bodies in there so i did nt think twice about walking on the surface grissom all right grissom yours are the only clean prints i found grissom thanks grissom you can go back to work det_oriley news bim s waiting for you det_oriley thinks you have an interesting look  reporter_1_woman any truth to the rumor that a cult may have committed these crimes  grissom i do nt know that reporter_1_woman but you would nt rule it out  grissom i do nt rule anything out sheriff_brian_mobley grissom grissom sheriff  sheriff_brian_mobley the mayor has already called sheriff_brian_mobley so what have you got  grissom nothing sheriff_brian_mobley i m not asking you to lay out your whole case sheriff_brian_mobley just give me something i can run with sheriff_brian_mobley i have got to feed the press and defuse the panic grissom as soon as i have something  you ll have something sheriff_brian_mobley here s a thought sheriff_brian_mobley why do nt you try being more like ecklie  grissom i could speak volumes about conrad ecklie  but i have a crime scene to process so  you ll have to excuse me reporter_1_woman sheriff  can you tell me what went on inside  sheriff_brian_mobley let me assure everyone that the situation is well under control sheriff_brian_mobley we do nt have any suspects at this time  but our forensic crew sara you want me inside  grissom i need you to transport the little girl to the police department grissom brass is waiting for you sara you re kidding me  right  sara i m a taxi service on the biggest case of the year  grissom sara grissom i need one of us with that little girl,0
15-s01e07,no dialogue,0
16-s01e07,no dialogue,0
17-s01e07,grissom i want to see all of their personal property  clothes  jewelry  whatever they have on david_phillips if there s something under all this blood you ll be the first to know nick this kid should be out playing pop warner,0
18-s01e07,catherine i got the blood samples on the way to the lab grissom good grissom you buy this cult thing  catherine you mean the blood swirls next to the father s body in the boys  room  catherine i studied pictures of the manson murders catherine this is nt butter catherine it s imitation catherine what s your take  grissom whoever did it killed the mother first grissom in her sleep  quick catherine explains why the blood is confined to the bed and the floor under it grissom husband woke up grissom ran to protect his kids grissom the killer nicked him here grissom and then finished him off down the hall catherine gave his life for the little girl catherine there should be more blood grissom yeah grissom it s a hole grissom we need to fill it grissom if we start from the inside and fan out whoever s left at the scene catherine the first suspect grissom the teen daughter  catherine well  she d need help catherine maybe a boyfriend  grissom i wonder if they call him buffalo ,0
19-s01e07,sara look  brass  i do nt see why i got to take her sara i m a scientist sara catherine s the mom sara ask her brass oriley was primary on this till it passed over to me brass big deal sara what about family services  sara ca nt they take her  brass they sent their caseworker over to the hospital so meet her there with the kid sara i am not good with kids brass look  i m not asking you to adopt her brass just take her over to sunrise for a psych eval  will you  sara that s very pretty sara or not sara want to go for another ride  sara i ll take that as a yes ,0
20-s01e07,brass tina  do you know what time you heard those noises  tina_collins no  but they sounded like footsteps coming from the kitchen brass and that s when you hid in the closet  tina_collins yes brass does your family normally keep the doors locked at night  tina_collins i do nt know tina_collins my dad checks the house at night tina_collins it s always been a safe neighborhood grissom tina  do you  go out with anyone special  tina_collins i hook up with different guys tina_collins no one special grissom are any of them  called buffalo   tina_collins buffalo   tina_collins no brass how about this  tina  brass you live in a house with six people  right  brass you must be used to hearing footsteps in the kitchen late at night brass why so scared last night  tina_collins i know my brothers  footsteps tina_collins and my dad s tina_collins these were different,0
21-s01e07,nick how do you know it s fresh  warrick i checked the sprinkler system warrick it goes off every night at zerotwo hundred nick and paramedics pronounced at ohtwoforty warrick so somebody came out of the house and got on what looks to be a step down from a motorcycle and drove it across the lawn nick and i bet he dropped the bidi i found in the back on the way out grissom bidi  nick yeah nick those handrolled cigarettes  nick probably a teenager nick they re always taking shortcuts warrick how s that hand  nick hmm  warrick i saw you beating up the door a little while ago warrick you all right  nick it s cool nick i ll see you back at the lab,1
22-s01e07,sara hey  brenda dr_leever which one of you is with family services  connie_bellvue i am connie_bellvue connie bellvue dr_leever brenda s fine but i d like her to have a consult dr_leever i ve paged the psychiatric resident dr_leever should be here within the hour connie_bellvue thanks connie_bellvue i ll take it from here sara what  what s the head exam for  connie_bellvue i said  we ll take it from here sara look  if there s any forensic evidence found during this exam  i need to be there connie_bellvue it s already going to be tense connie_bellvue go back to your crime lab connie_bellvue i ll keep you posted sara it s okay  brenda sara i m not leaving you,0
23-s01e07,catherine linds,0
24-s01e07,warrick damn  grissom that you  warrick  warrick you need to tell somebody when you re cutting the lights grissom what  are you working for osha now  warrick grissom  you remember those tire treads warrick i found on the front lawn  grissom mmhmm warrick well  i ran them through the fbi register and they belong to a 93 honda scooter grissom that s good warrick i dmv d it warrick a kid four blocks away from the scene owns the same make grissom that s very good warrick i might have just blown open the case and all you give me is a that s very good   grissom if your whole family was murdered  would nt you run to them to check to see if they were still alive  warrick yeah grissom this is a lady macbeth warrick lady macbeth  grissom out  out  damn spot  there s not a trace of blood on the teen daughter s clothing grissom not a spot,1
25-s01e07,catherine linds  catherine lindsey  catherine lindsey  lindsey catherine hi  honey  lindsey_willows mommy  hi  catherine oh  am i glad to see you lindsey daddy came to ballet tonight catherine i know catherine i was just there catherine your teacher told me daddy came to pick you up catherine oh  you feel so good catherine ed catherine i m working this quadruple catherine time got away from me catherine i apologize eddie_willows i figured that s probably what it was catherine right eddie_willows when they could nt reach you  they called me catherine yeah catherine thank you catherine i really  really eddie_willows cath  cath  cath  she s my kid too  okay  eddie_willows all right  catherine oh  god eddie_willows so  the case is bad  eddie_willows i saw it on the news catherine yeah eddie_willows hey catherine what  eddie_willows are you hungry  eddie_willows i made pancakes catherine you made pancakes  eddie_willows mmhmm catherine for dinner  eddie_willows yeah catherine that would be grissom eddie_willows how is your boyfriend  catherine ed,0
26-s01e07,grissom yeah grissom i need you back here right away grissom the collins case is busting out catherine okay  i ll be right there catherine just let me put on some clean clothes grissom please do catherine eddie eddie_willows she s going to ask where you are catherine she always does,0
27-s01e07,grissom mr ecklie conrad_ecklie i just got off the phone with the sheriff conrad_ecklie he wants results  gil grissom he should go to a sports book grissom i hear the stardust is good conrad_ecklie no conrad_ecklie what he should do is go to his first team  my team grissom teams  conrad  grissom i did nt know this was a competition conrad_ecklie well  it is  and my crew usually wins grissom really  grissom did nt graveyard beat day shift in softball last summer  conrad_ecklie you know  you can joke all you want conrad_ecklie it s your ass on the line grissom i think it was 143 conrad_ecklie like i said  it s all about results conrad_ecklie and  if you do nt get them i will,0
28-s01e07,warrick the tire treads from the scooter place you at the scene of the murders oliver look  i was in hoover visiting my father oliver i do nt know anything about tina s parents getting killed warrick tina s parents  warrick so you know tina collins  oliver yeah  i know her oliver a lot of guys know her oliver she s a freak warrick you mean sexually  oliver yeah warrick where s your scooter now  oliver i told him i do nt know brass so it just disappeared  oliver look  it costs money  right  oliver and my dad s been slacking on support so i bought it with three other guys oliver we share it brass here s a pen brass start writing,0
29-s01e07,sara hey  heard you have a suspect warrick we got about four just on the tire prints alone warrick homicide s grabbing them up grissom let s talk about what else we have grissom tina collins  pajama top from the murder scene without a drop of blood on it sara hello sara how does she explain that  catherine we re about to go ask her catherine nick  what did you find out about that stuff that you collected at the back of the house  nick the bidi  nick dna s still processing but tina said nobody in the family smoked sara so a nonfamily member was out there grissom bidi  grissom bidi  grissom i thought you found a cigarette and a match behind the house nick well  it s just like a cigarette sara kids smoke them sara they think there s less carbon monoxide grissom what did you find out about the psych exam on the little girl  sara the shrink says the kid is in a catatonic state from a trauma sara i could ve told you that sara but she did respond to the name buffalo  grissom respond how  sara she freaked out grissom and  what are you doing about it now  sara going back to the girl sara i left her in the car sara the windows are cracked sara give me a little credit sara she s at the hospital,0
30-s01e07,tina_collins i do nt know why i did nt get blood on my pajamas tina_collins i just did nt catherine but your statement says that you bent down and hugged your mother who was bleeding profusely catherine then you ran out  tripping over your father s body in the upstairs hallway grissom but there was no blood on you tina_collins i saw my family dead tina_collins i was scared tina_collins i ran to the neighbors tina_collins that is the truth grissom the evidence is telling a different story,0
31-s01e07,suburban_teen_guy_1 i did the nasty with her  yeah  but i did nt kill her family suburban_teen_guy_1 besides my dad grounded me last week,0
32-s01e07,suburban_teen_guy_2 i share the scooter with oliver but i was camping last night suburban_teen_guy_2 ask my mom suburban_teen_guy_2 she made me go suburban_teen_guy_2 church group,0
33-s01e07,jesse_overton we had sx jesse_overton so what  jesse_overton i want a lawyer brass you want a lawyer  brass okay  we ll get you a lawyer brass investigator stokes will stay with you just in case you remember where you left that scooter nick there s no smoking in here jesse_overton sharon stone  basic instinct   dude nick and i m not your dude nick this ai nt a movie and sharon stone s fine nick let s go nick matches ,1
34-s01e07,brass the kid s name is jesse overton brass he timeshares the scooter brass he admits to having sx with your girl  and he s asking for a lawyer brass i want to get a warrant and search his house brass i ll keep you posted tina_collins i want to see my sister grissom it s not going to happen  tina catherine it s a little too late to start coaching her now tina_collins you do nt understand tina_collins i need to speak with her grissom she wo nt speak catherine the doctor says it s from trauma catherine what happened  tina  catherine did you catch your boyfriend killing your family ,0
35-s01e07,nick hahaha  nick houston  we have liftoff warrick let me take a look nick you see how each half of the match lines up  warrick i see nick ah  who broke the case  warrick well  if you believe what you hear in the halls  ecklie nick ecklie  both_nickwarrick day shift,1
36-s01e07,brass sophisticated criminal  huh  grissom hmm  brass this is the getaway vehicle brass tossing it in his own trash  brass what else is new  brass whoa brass is this a pair of jeans under all that blood  grissom yet who would have thought the old man to have so much blood in him  brass what was that  grissom that s shakespeare grissom the lawyer s pleading him guilty brass had to  once i put the murder weapon in his mug,1
37-s01e07,lie_detector_operator remember  yes or no jesse_overton got it lie_detector_operator did tina collins approach you at school and ask you to kill her family  jesse_overton yes lie_detector_operator would you lie about that to escape the death penalty  jesse_overton no lie_detector_operator did you kill her family  lie_detector_operator did tina let you in the front door the night of the killings  jesse_overton two oclock jesse_overton i waited till it was straight up lie_detector_operator yes or no  jesse_overton sorry jesse_overton yes lie_detector_operator did she already have a knife for you  jesse_overton no jesse_overton she let me choose lie_detector_operator did you use that knife to kill barbara collins  jesse_overton yes lie_detector_operator and mr collins  jesse_overton yes lie_detector_operator and both sons  jesse_overton yes lie_detector_operator was tina mad at her parents for not letting you see each other  lie_detector_operator did tina collins tell you she wanted them dead so you could see each other  jesse_overton yes,1
38-s01e07,brass well  the sick bstrd is on the up and up brass except your last question brass your why   catherine that they killed the family so they could be together  brass operator says his respiratory reactions were inconsistent brass he s lying nick we got them both nick i do nt much care why they did it warrick i m with you there grissom i care grissom i do nt like holes grissom what are they hiding ,0
39-s01e07,grissom did you collect the property from the collins family  dr_albert_robbins right after the autopsies dr_albert_robbins sealed them myself dr_albert_robbins why  grissom i told one of your assistants to make sure that i got them dr_albert_robbins well  i gave them to ecklie dr_albert_robbins he said he d deliver them to you dr_albert_robbins he was down here on another case,0
40-s01e07,grissom ecklie  grissom i want everything right now conrad_ecklie i ve been going over it grissom the collins case is my shift grissom you are completely off base conrad_ecklie what  you re afraid i ll find something that might show you up  grissom oh  i m sure  if you could  you would have by now grissom where is it  conrad_ecklie i do nt care that you got some pimplyfaced kid to confess conrad_ecklie you kept the sheriff out of the loop conrad_ecklie that s a careerkiller  gil grissom that s what so sad  conrad grissom you think of this as a career,0
41-s01e07,grissom the buffalo grissom sara  sara yeah  grissom sara grissom when they examined the little collins girl did they check for sexual abuse  sara there were no overt signs sara why ,1
42-s01e07,grissom have some ultraviolet photographs taken sara this  is a very special camera sara it can see deep into your skin it can see things nobody can see sara how about i take a picture of me first  okay  sara see  sara it s okay sara okay sara all ready  sara okay,0
43-s01e07,catherine notes on mapping  collins family murder catherine case  00398 catherine intruder killed mother catherine father went to protect the little girl catherine got nicked by knife catherine killer subdued him as dad was entering the little girl s room to catherine  save her catherine grissom ted_goggle catherinewillows  catherine who s asking  ted_goggle ted goggle ted_goggle i m with family services ted_goggle were you working the collins  case  catherine you know  your department ca nt seem to get things straight catherine if you re looking for the little girl  she s already got a caseworker ted_goggle actually  i m inquiring about your little girl catherine my lindsey  catherine why  catherine what are you talking about  ted_goggle your husband  eddie  filed a report ted_goggle says you neglected to pick her up after dance class last night ted_goggle that you routinely neglect her for your job catherine is this eddie s idea of a joke  catherine what  are you in one of his bands  ted_goggle i already made a field visit to your house ted_goggle here s the form ted_goggle lindsey seems okay but there is going to be an investigation as to whether there was parental neglect ted_goggle you re on notice,0
44-s01e07,grissom grissom,0
45-s01e07,catherine it s me catherine something s off on the map grissom off  grissom how  catherine uh catherine i m looking at dad s blood in the hall catherine i found an interesting drop catherine the droplet tells me that he was nt running to the little girl s room grissom he was coming out of it  catherine yeah catherine i filled one of your holes  grissom catherine the father was killed first  then the mother catherine and the blood that we found in the hallway was from the knife,1
46-s01e07,sara damn it sara look at all those bruises grissom somebody was all over this kid,0
47-s01e07,grissom we have forensic evidence that your father sexually abused your sister grissom we also know  that he was in her room the night of the murders tina_collins how can you tell  grissom blood drops grissom they fall a certain way depending on the motion of the victim grissom something horrible happened in that house  did nt it  tina  grissom long before the night of the murders tina_collins that was the last night he was going to touch her grissom but why your mother  grissom and why your brothers  tina_collins because they should have protected me grissom you  tina_collins my father tina_collins i was young tina_collins i learned to deal tina_collins but when he went for my daughter grissom brenda is   grissom and who is   tina_collins the father  tina_collins i was thirteen  and nobody noticed that my clothes were getting bigger tina_collins nice  huh  tina_collins brenda may hate me for what i did  but i protected her tina_collins i did that much,1
48-s01e07,no dialogue,0
49-s01e07,catherine night  guys nick see you  cath grissom good work grissom it ll be back to normal in 24 hours nick normal would be nice,0
50-s01e07,no dialogue,0
0-s04e21,daughter i do nt wan na go  daughter ooh  daughter oh  mommy joey we re all going to die daughter cut it out  mother joey  put your seat belt on mother now  voice here we go  voice voice  oh  my goodness  voice voice  whoa  mother okay  guys  come on daughter that was so fun zack_lawrence all right  ladies and gentlemen  welcome to pharaoh s fever zack_lawrence buckle up zack_lawrence get ready to scream joey that was so awesome daughter when can we ride again  mother um  we ll ride it in a minute mother um  four king tut burgers  uh  two nile river ice teas and two milks daughter milk is nasty mother yeah,0
1-s04e21,brass so  dr thrillseeker  you ever been on this roller coaster  grissom pharaoh s fever  yeah  but my ride ended at the platform grissom what do you know  brass six dead brass park full of eyewitnesses saw the train fly off the tracks brass fourohoneb grissom accident with injury brass uhhuh grissom it s also a foureighteenb brass a runaway  grissom a runaway train,1
2-s04e21,nick hey nick sorry we re late nick there was a news van blocking the entrance grissom this is the first time a roller coaster has derailed in clark county grissom huge criminal and civil liabilities issues  so keep it quiet grissom photograph the scene grissom bag and tag all the detritus grissom forklift anything bigger than greg grissom we re going to put up a tent on the other side of the parking lot for accident reconstruction grissom questions  greg yeah greg what s that guy doing so far away from the others  grissom curious  is nt it  greg so  when he asks if anybody has any questions  he s not really asking  sara well  i do nt know much about roller coaster accidents  but in auto collisions  the victims found furthest away from the car usually were nt wearing a seat belt sara that d be my bet nick okay  let s go to work greg what should i do  nick uh  photoevidence log  just record everything we collect  okay ,0
3-s04e21,officer couple of mountain bikers called in the body officer coroner just arrived catherine hi  david david_phillips hey david_phillips tessa press david_phillips school id david_phillips was in her pocket david_phillips she s 13 warrick i hate these cases catherine now  the body position is inconsistent with her lividity david_phillips after she died  blood settled to her anterior and lividity fixed catherine so she had been facedown david_phillips yeah warrick and someone dumped her face up catherine how long has she been here  david_phillips i ll defer that question to the insects catherine instar maggots david_phillips given the ambient temperature and last night s rain  i d estimate she s been out here twentyfour hours catherine takes that long for blowfly eggs to hatch warrick i guess the rain would ve washed away any trace evidence  tire prints  shoe impressions catherine let s just hope there s some evidence on her body david_phillips if you re going to drive all the way out here to dump a body  why not take another ten minutes and bury her  warrick guess it was nt worth the killer s time,1
4-s04e21,no dialogue,0
5-s04e21,brass so  how long you been operating the roller coaster  zack_lawrence couple of months zack_lawrence i got a promotion zack_lawrence i used to work the merrygoround brass that s a promotion  huh  zack_lawrence yeah zack_lawrence only little kids go on the merrygoround brass oh  i see brass so you get to meet girls your own age on pharaoh s fever zack_lawrence yeah  something like that brass what kind of training do you get to be an operator  zack_lawrence training  zack_lawrence i release the brake zack_lawrence i press a button zack_lawrence it s green and marked start  brass i get the picture brass all right  look  there are six victims it d be helpful to know where each of them was sitting zack_lawrence um  front bench was a girl zack_lawrence she was blond brass yeah  zack_lawrence cute zack_lawrence uh  followed by a punk  old folks and some other dude brass that s only five zack_lawrence that s all i remember brass see yourself scream   brass what s this about  zack_lawrence we got a digital camera zack_lawrence it s mounted right over there brass how does that work  zack_lawrence camera s on a trigger zack_lawrence train passes by  automatically snaps a picture and stores it in the computer s hard drive zack_lawrence the train was airborne zack_lawrence never even got close to the camera brass i m still going to want to take that computer,0
