,Unnamed: 0,begin,end,filename,shot_id,transcript,death relative,score
18422,18422,00:51:54:21,00:51:55:10,5269245838135402929.xml,886,"Suzy, you'll have a brandy.  What is this?  What are you up to?",29.799726605415344,29.799726605415344
13416,13416,00:27:46:00,00:27:48:21,5264050645694159353.xml,567,Mind your head. ,29.795020818710327,29.795020818710327
7879,7879,01:10:50:17,01:10:54:14,5253646087419594905.xml,1270,"it would leave us  more time to enjoy ourselves. Yeah, that's a good idea, Mum.",29.793033003807068,29.793033003807068
12419,12419,01:33:05:06,01:33:15:23,5258818087037440299.xml,1788,"Yeah, she's fine.  Come on.  I'll fix you up. And you two, don't be long.  We won't.",29.77888286113739,29.77888286113739
21264,21264,00:09:20:24,00:09:23:05,5274434588125702436.xml,171,"Max.  You just need to  calm yourself, all right?",29.75528836250305,29.75528836250305
21298,21298,00:11:06:11,00:11:12:21,5274434588125702436.xml,205,Family.  Don't know why I'm saying it  like it's news to you.,29.747939109802246,29.747939109802246
10846,10846,00:08:47:24,00:09:00:03,5258818087037440299.xml,215,"Now ditch the tent, go to Plan B.  Go on.",29.740962386131287,29.740962386131287
14542,14542,01:31:24:17,01:31:28:10,5264050645694159353.xml,1693,"So why can I smell her perfume on  you? Well, you can't. I can! Tanya! No, we're supposed to be  upping sticks, wrenching my kids away from everything.",29.723453521728516,29.723453521728516
2711,2711,00:32:42:20,00:32:48:06,5248439298566680341.xml,631,"But you were really  up for it last night. Yeah, I know, but that's till I realised",29.72142994403839,29.72142994403839
17877,17877,00:16:57:20,00:17:01:18,5269245838135402929.xml,341,"Jane, give us a hand  with the glasses. OK.",29.713356494903564,29.713356494903564
20771,20771,01:33:39:17,01:33:41:00,5271844722846213628.xml,1741,"Oh.  You'd let her do it?  Yeah, like a shot. She hasn't got it in for you!",29.705891013145447,29.705891013145447
18777,18777,01:12:21:13,01:12:23:05,5269245838135402929.xml,1241,"let her sit on it for a while,  see if anything I said gets through.",29.691478610038757,29.691478610038757
1042,1042,00:56:34:02,00:56:40:07,5245830105934359183.xml,1043,"Cos you know what he's like.  Stubborn! Yeah. Listen, has Stace been saying  anything about the other night?",29.68502640724182,29.68502640724182
4836,4836,00:26:28:08,00:26:31:01,5251033029316736209.xml,520,"And when I've saved enough money,  we'll just disappear, OK?",29.683127999305725,29.683127999305725
2294,2294,00:11:35:02,00:11:37:11,5248439298566680341.xml,214,"Well, she's taken to scribbling  your name all over her diary.",29.671481251716614,29.671481251716614
17723,17723,00:08:05:03,00:08:06:17,5269245838135402929.xml,187,What d'you think you're playing at?  Running out on me like that?,29.66820001602173,29.66820001602173
8065,8065,01:22:43:09,01:22:47:08,5253646087419594905.xml,1456,Are you serious? ,29.625654220581055,29.625654220581055
811,811,00:44:44:14,00:44:48:02,5245830105934359183.xml,812,"Yes, Bianca, what? ",29.620084166526794,29.620084166526794
18199,18199,00:37:11:16,00:37:13:06,5269245838135402929.xml,663,"If I get a whisper on who it was,  I'll let you know.",29.618728160858154,29.618728160858154
15529,15529,00:04:41:07,00:04:44:06,5266645664934403562.xml,98,I don't believe this. ,29.598015546798706,29.598015546798706
5754,5754,01:14:03:09,01:14:08:16,5251033029316736209.xml,1438,"Why's that then?  Libby's busy, and Jane's taking Dad  to see some physiotherapist or something,",29.582390189170837,29.582390189170837
9783,9783,01:01:49:03,01:01:50:24,5256228221757951173.xml,1072,"Oh, no, what's happened now? ",29.576238989830017,29.576238989830017
4525,4525,00:10:21:18,00:10:24:12,5251033029316736209.xml,209,"Oh, ",29.57054376602173,29.57054376602173
13094,13094,00:11:41:01,00:11:42:18,5264050645694159353.xml,245,You shouldn't do that.  I probably shouldn't do this either.,29.56613004207611,29.56613004207611
7307,7307,00:40:04:09,00:40:08:17,5253646087419594905.xml,698,Good heavens. ,29.562947154045105,29.562947154045105
2317,2317,00:12:46:03,00:12:59:19,5248439298566680341.xml,237,"Well, make the most of it.  Oh, and use something, darling!  Any more flaming kids in  this house, I think I will go mad. See you later.  Bye.  Have fun.  Morgan!  We're off to the park.  Come on, love.",29.55186665058136,29.55186665058136
17851,17851,00:15:34:11,00:15:49:16,5269245838135402929.xml,315,Oh.  It's worse than I thought.  Shall we get the Polyfilla out?  I know.  We could turn it  into a cheesecake,29.505091905593872,29.505091905593872
17136,17136,01:32:58:21,01:33:00:18,5266645664934403562.xml,1705,"Yeah, well, that's settled then. ",29.503297805786133,29.503297805786133
7449,7449,00:46:55:23,00:46:57:03,5253646087419594905.xml,840,There's nothing to stay for.  Me leaving wouldn't bother you? Why would it?,29.489707946777344,29.489707946777344
21907,21907,00:45:47:03,00:45:50:03,5274434588125702436.xml,814,"Couldn't stand them looking at you,  and whispering about you. Yeah.",29.488712549209595,29.488712549209595
2619,2619,00:28:20:14,00:28:22:03,5248439298566680341.xml,539,and you asked me  to put it on for you.,29.485321044921875,29.485321044921875
14366,14366,01:20:55:14,01:20:59:23,5264050645694159353.xml,1517,You're the runt  of the litter.  SAY IT!,29.475191235542297,29.475191235542297
749,749,00:41:46:05,00:41:49:09,5245830105934359183.xml,750,"I found him in the Square,  doubled up he was.",29.469749331474304,29.469749331474304
17459,17459,01:50:06:20,01:50:12:03,5266645664934403562.xml,2028,"Right, well, um, have a seat... ",29.468119144439697,29.468119144439697
13267,13267,00:20:39:10,00:20:43:01,5264050645694159353.xml,418,"Sarge.  Hiya, sorry for keeping you.",29.467284679412842,29.467284679412842
4551,4551,00:11:43:01,00:11:46:19,5251033029316736209.xml,235,"Excuse me.  Hi, darlin'.  All packed? ",29.455408453941345,29.455408453941345
20791,20791,01:34:37:11,01:34:40:17,5271844722846213628.xml,1761,"She is all right, isn't she?  Yeah, she's as good  as can be, considering.",29.45455014705658,29.45455014705658
20866,20866,01:39:41:01,01:39:42:10,5271844722846213628.xml,1836,"Even I wouldn't muck about  with that. Yes, you would.",29.450789093971252,29.450789093971252
9709,9709,00:57:14:14,00:57:25:02,5256228221757951173.xml,998,"I'm not going anywhere, except  to the Minute Mart for breakfast. Eggs and bacon do you? Oh, so you're staying, then?  Just to sort my head out, yeah. So I can get back to Summer  with a straight mind. No agendas,  nothing else going on.  OK?",29.44825291633606,29.44825291633606
20734,20734,01:31:39:02,01:31:46:06,5271844722846213628.xml,1704,"I'm not a tranny, Mum.  I am gay.  I was 17.  Just wanted to make a statement. ",29.442426562309265,29.442426562309265
15651,15651,00:10:54:13,00:10:57:22,5266645664934403562.xml,220,About quarter of an hour  before the accident.,29.427695274353027,29.427695274353027
3731,3731,01:21:10:17,01:21:20:00,5248439298566680341.xml,1651,"I've got it.  You want me to focus on Sean. What?  I couldn't interest either of you ladies in a pet cat, could I? Her name's Musty and...  Another time, maybe.  Right, come on, everybody, get in your positions.",29.41165566444397,29.41165566444397
4647,4647,00:16:50:05,00:16:51:12,5251033029316736209.xml,331,We can't afford it right now. ,29.40962016582489,29.40962016582489
4856,4856,00:27:19:06,00:27:21:02,5251033029316736209.xml,540,You stupid cow!  Where'd you get it?,29.39528226852417,29.39528226852417
7198,7198,00:33:49:11,00:33:51:22,5253646087419594905.xml,589,"As an excuse to stay, for me?  I'm staying for Bianca.",29.395070672035217,29.395070672035217
19341,19341,00:16:32:04,00:16:37:01,5271844722846213628.xml,311,Same goes for Roxy and the baby.  I'm never gonna do anything  to hurt 'em.  Promise.,29.379600286483765,29.379600286483765
16810,16810,01:14:30:18,01:14:36:08,5266645664934403562.xml,1379,"All right, Max. ",29.373738169670105,29.373738169670105
9784,9784,01:01:51:00,01:01:58:23,5256228221757951173.xml,1073,"Nothing.  'It can't be nothing, or you wouldn't be phoning.' Well, it might be nothing.  But after yesterday... he's not being straight with me. ",29.37030792236328,29.37030792236328
179,179,00:10:54:01,00:10:57:13,5245830105934359183.xml,180,"Ricky, have you seen my tongs?  No, I ain't. Whit?",29.368963837623596,29.368963837623596
19537,19537,00:27:15:09,00:27:17:11,5271844722846213628.xml,507,"Well...they don't say much, do they? ",29.36224639415741,29.36224639415741
349,349,00:20:18:19,00:20:27:17,5245830105934359183.xml,350,"You all right?  Yeah.  You look... Well, you know...  Thanks. Shall we go in?  Yeah.",29.357051849365234,29.357051849365234
21342,21342,00:14:17:24,00:14:22:24,5274434588125702436.xml,249,"I just wasn't expecting us  to end up here, that's all.",29.347622394561768,29.347622394561768
14237,14237,01:13:42:11,01:13:53:14,5264050645694159353.xml,1388,"You're insane, you know that?  Me? I'm not the one  who's fabricated a load of evidence. I'm not the one who's had me falsely  arrested. What you gonna do about it?",29.346367716789246,29.346367716789246
4567,4567,00:12:27:12,00:12:30:01,5251033029316736209.xml,251,"Yeah, course.  Nice to meet you, Stacey.",29.330438375473022,29.330438375473022
11518,11518,00:43:42:13,00:43:45:15,5258818087037440299.xml,887,But I don't think we'd  have anything in your size.,29.325148463249207,29.325148463249207
3375,3375,01:05:13:17,01:05:15:18,5248439298566680341.xml,1295,"Oh, right. ",29.31821048259735,29.31821048259735
14359,14359,01:20:28:24,01:20:33:02,5264050645694159353.xml,1510,I'm sorry.  All right.  I'm sorry. ,29.31460738182068,29.31460738182068
18303,18303,00:44:28:07,00:44:42:21,5269245838135402929.xml,767,"It's me, Masood.  Can we talk?  No, it has to be in private.  I've got a proposition for you. ",29.308733344078064,29.308733344078064
16287,16287,00:41:54:23,00:42:02:06,5266645664934403562.xml,856,"When we asked him to explain where he  was at the time of the attack on his brother, he claimed he  was with Ronnie Mitchell.",29.303184151649475,29.303184151649475
17408,17408,01:47:02:12,01:47:05:16,5266645664934403562.xml,1977,Just as long as I  toe the Mitchell line?,29.303056001663208,29.303056001663208
20348,20348,01:08:50:15,01:08:52:11,5271844722846213628.xml,1318,She's our little Amy. ,29.261118173599243,29.261118173599243
11611,11611,00:49:14:18,00:49:24:04,5258818087037440299.xml,980,"Oi, you gotta be quicker than that,  mate. Go on then, go and get 'em. I've got all this French food -  the works. I was gonna do a little French night,  you know, get them used to the idea.",29.25969660282135,29.25969660282135
592,592,00:33:52:00,00:33:54:23,5245830105934359183.xml,593,"No, it's for mine and Roxy's kid. ",29.222366213798523,29.222366213798523
10791,10791,00:06:08:08,00:06:10:12,5258818087037440299.xml,160,Yeah. ,29.217416048049927,29.217416048049927
334,334,00:19:19:00,00:19:22:23,5245830105934359183.xml,335,Yeah. ,29.217416048049927,29.217416048049927
18846,18846,01:17:17:01,01:17:22:09,5269245838135402929.xml,1310,Yeah. ,29.217416048049927,29.217416048049927
14603,14603,01:34:36:05,01:34:37:19,5264050645694159353.xml,1754,Yeah. ,29.217416048049927,29.217416048049927
22872,22872,01:36:56:15,01:36:59:20,5274434588125702436.xml,1779,Yeah. ,29.217416048049927,29.217416048049927
21678,21678,00:32:26:16,00:32:28:07,5274434588125702436.xml,585,Yeah. ,29.217416048049927,29.217416048049927
11133,11133,00:23:44:00,00:23:47:24,5258818087037440299.xml,502,Yeah. ,29.217416048049927,29.217416048049927
11615,11615,00:49:32:04,00:49:36:12,5258818087037440299.xml,984,Yeah. ,29.217416048049927,29.217416048049927
21048,21048,01:53:08:04,01:53:10:18,5271844722846213628.xml,2018,Yeah. ,29.217416048049927,29.217416048049927
20130,20130,00:57:29:14,00:57:30:14,5271844722846213628.xml,1100,Yeah. ,29.217416048049927,29.217416048049927
5708,5708,01:12:08:05,01:12:11:23,5251033029316736209.xml,1392,"Thank you, Lucas.  No worries, man. Drop by the Community Centre later and I'll give you the paperwork.",29.216867685317993,29.216867685317993
12395,12395,01:31:58:12,01:32:01:12,5258818087037440299.xml,1764,Stay up and fight! ,29.205280542373657,29.205280542373657
20687,20687,01:28:24:15,01:28:26:15,5271844722846213628.xml,1657,Oh...  Uh...  Yeah... ,29.1964590549469,29.1964590549469
17062,17062,01:28:10:04,01:28:15:14,5266645664934403562.xml,1631,"Tan, they're clutching at straws,  hoping I'll crack under pressure.",29.185763001441956,29.185763001441956
21017,21017,01:50:27:01,01:50:34:05,5271844722846213628.xml,1987,Oh! ,29.18236553668976,29.18236553668976
18700,18700,01:08:39:24,01:08:42:05,5269245838135402929.xml,1164,Oh! ,29.18236553668976,29.18236553668976
6625,6625,00:01:39:11,00:01:40:21,5253646087419594905.xml,16,Oh! ,29.18236553668976,29.18236553668976
8146,8146,01:27:01:19,01:27:03:09,5253646087419594905.xml,1537,Oh! ,29.18236553668976,29.18236553668976
15261,15261,02:13:53:17,02:13:56:01,5264050645694159353.xml,2412,Oh! ,29.18236553668976,29.18236553668976
2180,2180,00:05:10:13,00:05:11:24,5248439298566680341.xml,100,Oh! ,29.18236553668976,29.18236553668976
15349,15349,02:19:32:21,02:19:34:13,5264050645694159353.xml,2500,Yeah.  Yeah.,29.178503155708313,29.178503155708313
11948,11948,01:05:55:22,01:06:00:08,5258818087037440299.xml,1317,Not if you really want something.  You two were crazy about each other.  That was a lifetime ago.,29.172444343566895,29.172444343566895
11448,11448,00:40:26:14,00:40:28:15,5258818087037440299.xml,817,"Me?  I don't think so.  Oh, where's your sense of adventure?",29.16858196258545,29.16858196258545
15472,15472,00:01:56:16,00:02:00:10,5266645664934403562.xml,41,"There's police everywhere.  Everyone's chipping in, giving their sordid little details... Jack.",29.161030054092407,29.161030054092407
4730,4730,00:21:10:24,00:21:17:04,5251033029316736209.xml,414,"At least think about it.  Please.  I'm old-fashioned, Bi.  If I'm gonna propose,  it'll be the proper way.",29.143652319908142,29.143652319908142
8543,8543,01:48:04:04,01:48:09:14,5253646087419594905.xml,1934,People!  Shush.  Shush for the speech.,29.13898229598999,29.13898229598999
1772,1772,01:36:10:08,01:36:15:09,5245830105934359183.xml,1773,"You look nice.  Thanks. It's all right, everyone.  False alarm.  It's only Ricky. ",29.131606221199036,29.131606221199036
3911,3911,01:31:14:21,01:31:39:19,5248439298566680341.xml,1831,"Jane?  It's Jack.  Tanya's got her mobile switched off. Can I have a quick word? She ain't?  All right, my mistake.  Selena, it's me.  Listen, I've got some cover,  so I'm on my way over now. You pick this up,  give me a call, yeah?",29.12602126598358,29.12602126598358
6449,6449,01:49:05:22,01:49:10:12,5251033029316736209.xml,2133,"Yeah, I'm sure.  Better make a move  or they'll give away our table.",29.12154197692871,29.12154197692871
866,866,00:47:24:02,00:47:25:18,5245830105934359183.xml,867,"He shot a woman.  Blew her brains out. Yeah, right. This is supposed to be a party.",29.111066460609436,29.111066460609436
21443,21443,00:20:07:22,00:20:09:20,5274434588125702436.xml,350,I don't want us to have any secrets  this time.,29.070967435836792,29.070967435836792
9775,9775,01:00:56:23,01:01:04:24,5256228221757951173.xml,1064,"Mmm, shut up with your ""not serious""! ",29.069924354553223,29.069924354553223
9376,9376,00:38:23:07,00:38:52:00,5256228221757951173.xml,665,"Tea to go when you're ready, babe.  Yeah, how many sugars to  get your strength back up? Well, come on, details.  Within reason. I had a good night.  Lee's a nice guy, I owe you one.  And?  Christian?  And, he wants to meet me later. Hey, I knew it!  What are you like, eh?  For lunch. Lunch?  Blimey, it must be serious.  Yeah, well I haven't said yes, yet.  There.  Pimp money. ",29.062554240226746,29.062554240226746
11515,11515,00:43:33:19,00:43:36:07,5258818087037440299.xml,884,"Well, no, not exactly, but...  No, I do.",29.059237241744995,29.059237241744995
2579,2579,00:26:14:01,00:26:18:00,5248439298566680341.xml,499,"Come on.  Say ""Gorgonzola"". ",29.04609441757202,29.04609441757202
8221,8221,01:31:09:15,01:31:11:13,5253646087419594905.xml,1612,"It doesn't matter how many times  Yolande says, ""It's exciting, Patrick.  It's a fresh start.""",29.03152108192444,29.03152108192444
17375,17375,01:45:03:07,01:45:07:02,5266645664934403562.xml,1944,So I think it's about  time we had a little chat.,29.02909815311432,29.02909815311432
10925,10925,00:12:49:12,00:12:56:19,5258818087037440299.xml,294,"I'm trying to do you a favour here.  Well, you know where to stick it. Now, that's funny - you said  that without moving your lips.",29.028618335723877,29.028618335723877
14986,14986,01:57:05:10,01:57:27:10,5264050645694159353.xml,2137,"I was out looking for Lauren,  I didn't have my mobile on me. I'm so sorry.  How could someone do that to him,  just run into him  and then just drive off? I don't know...  They were probably just scared.  Didn't know what to do. Probably just kids. ",29.00800108909607,29.00800108909607
1697,1697,01:32:46:18,01:32:48:10,5245830105934359183.xml,1698,"Would ya?  Yeah, course I will.",28.991633653640747,28.991633653640747
11263,11263,00:30:45:02,00:30:47:12,5258818087037440299.xml,632,Why?  Cos Lister's a bit of a perv and he'll try and confiscate them and take them home to his missus.,28.977778553962708,28.977778553962708
8756,8756,00:02:38:04,00:02:43:13,5256228221757951173.xml,45,Half hour I've had to queue  for this. Why couldn't Vinnie do it?  Because he's on holiday with his daughter.,28.97450625896454,28.97450625896454
4507,4507,00:09:09:12,00:09:22:17,5251033029316736209.xml,191,"Amir's already booked a  table at Fargos. Oh. Oh, OK.  You can come with us, if you like.  I would've asked earlier, but I know how much you hate work things. No.  I'd love to.  It's about  time I got a bit more involved.",28.964519500732422,28.964519500732422
18597,18597,01:01:46:24,01:01:52:20,5269245838135402929.xml,1061,"Cos he knew your reaction when you  heard, would tell him just how much in love with Max you still were. He still thinks that? ",28.94883155822754,28.94883155822754
6151,6151,01:33:20:18,01:33:26:10,5251033029316736209.xml,1835,He didn't mean anything.  He just thought that you...,28.939512372016907,28.939512372016907
5986,5986,01:25:50:18,01:25:51:14,5251033029316736209.xml,1670,Tone?  Mmm? Morgan!,28.924855589866638,28.924855589866638
5787,5787,01:15:51:23,01:15:54:00,5251033029316736209.xml,1471,"Pushing the boat out, ain't you?  Thought I'd treat you.  Why?",28.91017198562622,28.91017198562622
22180,22180,01:00:23:08,01:00:24:20,5274434588125702436.xml,1087,"You've spoken to him?!  Yeah, yeah, we did.",28.90671193599701,28.90671193599701
5462,5462,00:59:16:13,00:59:17:23,5251033029316736209.xml,1146,B?  What?,28.9040207862854,28.9040207862854
22712,22712,01:28:59:16,01:29:02:16,5274434588125702436.xml,1619,"While you're out, will you get  Prince some dog food?  But none of that cheap stuff, only the best.",28.9016991853714,28.9016991853714
21158,21158,00:03:27:11,00:03:32:00,5274434588125702436.xml,65,Are we all right?  Yeah.  We're fine.  Thanks. ,28.897592425346375,28.897592425346375
18696,18696,01:08:26:02,01:08:30:18,5269245838135402929.xml,1160,"Of course it would have to be  between us, you can't tell anyone...",28.849542140960693,28.849542140960693
11746,11746,00:56:31:18,00:56:35:04,5258818087037440299.xml,1115,"You didn't see what he was like.  If he finds out, he'll try and stop us, I know he will.",28.838437795639038,28.838437795639038
3241,3241,00:59:37:01,00:59:43:14,5248439298566680341.xml,1161,"I've got a stag do tonight so  it's gonna be a bit of a late one. Geezer booked last minute,  so you know...  Fun an' games, eh?",28.8358211517334,28.8358211517334
9497,9497,00:46:51:13,00:46:52:20,5256228221757951173.xml,786,"Trust me, you don't  want a family like mine.",28.82547378540039,28.82547378540039
18569,18569,00:59:59:05,01:00:01:05,5269245838135402929.xml,1033,"No, why? ",28.823959827423096,28.823959827423096
20073,20073,00:54:35:17,00:54:38:20,5271844722846213628.xml,1043,"So you're just gonna give up without  a fight? What else can I do, eh? Don't take no for an answer.",28.820639848709106,28.820639848709106
23033,23033,01:47:00:16,01:47:03:12,5274434588125702436.xml,1940,I don't know.  Do you think I'm up to it?,28.819847106933594,28.819847106933594
7371,7371,00:43:20:01,00:43:22:06,5253646087419594905.xml,762,"Watch that car, will you? ",28.8052499294281,28.8052499294281
541,541,00:31:28:01,00:31:30:01,5245830105934359183.xml,542,"Yeah, he loves crab paste.  No, I mean, having him back.",28.787752985954285,28.787752985954285
4902,4902,00:29:15:09,00:29:17:17,5251033029316736209.xml,586,In the bin.  You little liar! You've been going through my stuff in my room again! No!,28.786814212799072,28.786814212799072
6972,6972,00:21:00:09,00:21:08:18,5253646087419594905.xml,363,I ain't changed.  I'm the same person.  You know I am. You love me.  You love me.  I'm sorry. ,28.78170907497406,28.78170907497406
20809,20809,01:35:49:23,01:35:52:00,5271844722846213628.xml,1779,"I know what this  meant to you, Christian.",28.781405091285706,28.781405091285706
246,246,00:14:57:21,00:15:01:19,5245830105934359183.xml,247,I dunno...  You were there first.,28.75368297100067,28.75368297100067
5362,5362,00:53:45:09,00:53:47:23,5251033029316736209.xml,1046,Don't be silly!  She don't need a lie down.,28.73483896255493,28.73483896255493
8773,8773,00:04:00:11,00:04:02:05,5256228221757951173.xml,62,"Stop whining, will you?  I get enough of that from Ian.",28.73089611530304,28.73089611530304
12464,12464,01:36:10:24,01:36:26:10,5258818087037440299.xml,1833,"Oh, come on, he's not all bad,  you know. I thought you said this morning you  didn't still have feelings for him. I don't.  Oh, Ronnie!  Come on, tell me it's not true. Something happened tonight.  Ronnie, no!  Tell me you didn't.",28.716495633125305,28.716495633125305
15308,15308,02:17:36:07,02:17:42:19,5264050645694159353.xml,2459,while we wait for  the swelling to come down. And he'll need to remain on a  ventilator for the next 48 hours.,28.71108055114746,28.71108055114746
1563,1563,01:24:18:00,01:24:21:01,5245830105934359183.xml,1564,Do you have to wind him up?  Me? He's the one that tried to rip me head off.,28.709682822227478,28.709682822227478
5031,5031,00:36:19:01,00:36:20:23,5251033029316736209.xml,715,Dippy Danielle ain't got a clue. ,28.705739974975586,28.705739974975586
3155,3155,00:55:06:18,00:55:11:05,5248439298566680341.xml,1075,"You knew how I felt about it,  and yet you went and did exactly  the opposite of what we both agreed.",28.705516457557678,28.705516457557678
14453,14453,01:26:19:21,01:26:24:17,5264050645694159353.xml,1604,Haven't you missed me at all? ,28.701266646385193,28.701266646385193
11366,11366,00:36:12:11,00:36:13:21,5258818087037440299.xml,735,"And besides, after last  night, I could do with a rest.",28.687790036201477,28.687790036201477
14857,14857,01:49:45:08,01:49:54:05,5264050645694159353.xml,2008,"Lauren, Oscar, Bradley.  You're my special girl.  You know that, don't you?",28.685230016708374,28.685230016708374
17504,17504,01:52:18:12,01:52:19:20,5266645664934403562.xml,2073,Excuse me.  I won't be long. ,28.67741882801056,28.67741882801056
15594,15594,00:07:07:12,00:07:20:14,5266645664934403562.xml,163,You gonna stop going on about it? ,28.67676019668579,28.67676019668579
19116,19116,00:04:51:23,00:04:53:07,5271844722846213628.xml,86,"Over here, fellas. ",28.66387665271759,28.66387665271759
10646,10646,00:00:45:08,00:00:51:07,5258818087037440299.xml,15,"So you better brush up  on your French. Because it's gonna be  ""au revoir, Albert Square"".",28.662770986557007,28.662770986557007
9822,9822,01:04:27:14,01:04:29:23,5256228221757951173.xml,1111,and you were saying you've  gotta find out what he's up to.,28.649508953094482,28.649508953094482
470,470,00:27:49:19,00:27:51:23,5245830105934359183.xml,471,"I'm stupid.  I mean, what am I  playing at? Yeah, I know.",28.636598587036133,28.636598587036133
15584,15584,00:06:33:14,00:06:35:18,5266645664934403562.xml,153,Fine.  But not yet.  Not today. ,28.6350816488266,28.6350816488266
22116,22116,00:57:02:01,00:57:04:05,5274434588125702436.xml,1023,What's all this in aid of?  Do I need a reason to spoil my best mate?,28.62933576107025,28.62933576107025
19429,19429,00:20:25:14,00:20:29:05,5271844722846213628.xml,399,I want him to stay!  I thought you might like to see this.,28.62602472305298,28.62602472305298
14796,14796,01:45:05:21,01:45:08:04,5264050645694159353.xml,1947,"Oh, I wouldn't dare.  You might hit  me.  You might put a gun in my face. You went to see Max?",28.604525327682495,28.604525327682495
16779,16779,01:11:51:14,01:11:52:17,5266645664934403562.xml,1348,"All right, Stace.  Erm, still can't  get through on your mobile.",28.598830103874207,28.598830103874207
18642,18642,01:04:41:22,01:04:49:04,5269245838135402929.xml,1106,So she did it...so what?  Why do you  have to make sure she gets punished? And her kids keep suffering...  why can't you just withdraw  the statement and let them be?,28.579041361808777,28.579041361808777
16230,16230,00:38:53:21,00:38:57:20,5266645664934403562.xml,799,"I wondered if he'd been here.  Well, he hasn't. Abi, can you come downstairs?",28.558573126792908,28.558573126792908
21517,21517,00:24:22:02,00:24:23:08,5274434588125702436.xml,424,"Whit, I was just gonna come home  and do your tea. Who's that?",28.548890352249146,28.548890352249146
2408,2408,00:17:44:04,00:17:54:15,5248439298566680341.xml,328,"Pat, you're a shocker!  Stop it!  I mean it. Seriously, darling, I'm really happy  for you.  You're a lucky girl.",28.537142276763916,28.537142276763916
19769,19769,00:38:17:14,00:38:19:06,5271844722846213628.xml,739,Oh!  Reckon she takes after her mum.,28.53393852710724,28.53393852710724
20833,20833,01:37:24:17,01:37:33:00,5271844722846213628.xml,1803,"Well, maybe he don't know that?  Sorry, I don't understand.  All right, pretend you're him.  No, thanks.  Go on, put yourself in his mind just for a minute.",28.520360589027405,28.520360589027405
7585,7585,00:55:13:13,00:55:22:09,5253646087419594905.xml,976,"What's his name?  OK, you can go now.  Is it drugs, or someone  Daddy didn't approve of? He never approved of anything I did. ",28.49954664707184,28.49954664707184
3166,3166,00:55:44:23,00:55:51:08,5248439298566680341.xml,1086,"Yeah, yeah, it really looks like it.  Four days I've been out,  and it seems like them 12 months meant nothing.  Tony, why are you being like this?",28.498250246047974,28.498250246047974
2869,2869,00:41:14:24,00:41:18:11,5248439298566680341.xml,789,"Yeah, yeah, I'll see you later. ",28.49046289920807,28.49046289920807
7781,7781,01:06:23:19,01:06:27:07,5253646087419594905.xml,1172,"Right...  Right, well, I'll take  that as a yes then, shall I?",28.490149974822998,28.490149974822998
13191,13191,00:16:19:22,00:16:27:20,5264050645694159353.xml,342,BANG!  What was that? Will you stop worrying! You're worse than my mum.  It was probably just a firework.  What else is it gonna be?,28.479883074760437,28.479883074760437
4418,4418,00:04:43:17,00:04:46:22,5251033029316736209.xml,102,Course you can't. ,28.479239344596863,28.479239344596863
19824,19824,00:40:31:21,00:40:34:10,5271844722846213628.xml,794,I think I'd better go. ,28.476348519325256,28.476348519325256
6405,6405,01:46:12:08,01:46:31:15,5251033029316736209.xml,2089,"Hi, Denise.  Hello, Peggy. White wine, please. Coming up. Oh, no.  I really didn't think  you'd go through with it. Yet you know me inside out.  Funny, that. Seriously, you don't  have to prove anything to me. Oh, you think a lot of yourself. You don't need this. ",28.454074263572693,28.454074263572693
22568,22568,01:21:00:18,01:21:12:18,5274434588125702436.xml,1475,Are you going to tell me  why you're doing this to me? This isn't about you.  What is it about?  You wouldn't understand.  Try me. ,28.445535898208618,28.445535898208618
17380,17380,01:45:14:19,01:45:18:14,5266645664934403562.xml,1949,"Come to gloat, have we?  You think I get some sort of  satisfaction out of seeing Roxy upset?",28.3902108669281,28.3902108669281
10728,10728,00:04:03:20,00:04:05:18,5258818087037440299.xml,97,"Danielle?  Oi, where you off to? ",28.38769257068634,28.38769257068634
20871,20871,01:40:09:14,01:40:12:04,5271844722846213628.xml,1841,"You kidding, in't ya?  Well, sit down then.  What harm can it do?",28.383934497833252,28.383934497833252
7737,7737,01:02:57:22,01:03:03:05,5253646087419594905.xml,1128,"That was between me and Callum.  How'd  you get hold of it? According to him, this was some kind of pay-off.",28.37364375591278,28.37364375591278
2819,2819,00:38:48:08,00:38:50:04,5248439298566680341.xml,739,Neil's got a sore throat.  Again.  I wonder if Lindsey's free...,28.36795449256897,28.36795449256897
1333,1333,01:11:25:17,01:11:30:20,5245830105934359183.xml,1334,"You came to see me.  Yeah, yeah.  Well, the thing is, I, er...  I've... ",28.36034595966339,28.36034595966339
6831,6831,00:13:30:22,00:13:40:07,5253646087419594905.xml,222,"Here you go.  Thanks, Trace. As many 50ps as you can spare,  please, Tracey. OK.",28.348055481910706,28.348055481910706
8252,8252,01:32:28:12,01:32:31:19,5253646087419594905.xml,1643,Should I tell her why?  No.,28.33999991416931,28.33999991416931
15585,15585,00:06:35:19,00:06:43:08,5266645664934403562.xml,154,"Go on upstairs, girls.  It's all right.  Go on. ",28.332054615020752,28.332054615020752
11064,11064,00:21:09:14,00:21:11:24,5258818087037440299.xml,433,I'd better get over the club.  Tie up MY loose ends.,28.317707777023315,28.317707777023315
