,begin,end,filename,shot_id,transcript
10757,00:04:46:10,00:04:46:22,5258818087037440299.xml,126,
10758,00:04:46:23,00:04:48:07,5258818087037440299.xml,127,What's all this?  You've got  loads of texts from the gym. What do they want?
10759,00:04:48:08,00:04:49:20,5258818087037440299.xml,128,
10760,00:04:49:21,00:04:50:20,5258818087037440299.xml,129,
10761,00:04:50:21,00:04:51:10,5258818087037440299.xml,130,
10762,00:04:51:11,00:04:54:20,5258818087037440299.xml,131,Trying to sell me  some treatment or something. What are they after you for?  Botox?
10763,00:04:54:21,00:04:57:10,5258818087037440299.xml,132,Ian!  Obviously already had it.
10764,00:04:57:11,00:04:59:06,5258818087037440299.xml,133,Laughing your head off  on the inside.  ..Ow!
10765,00:04:59:07,00:05:01:08,5258818087037440299.xml,134,What was that for?  You mean apart from having my private space invaded?
10766,00:05:01:09,00:05:04:11,5258818087037440299.xml,135,I was just messing.  Botox obviously works.
10767,00:05:04:12,00:05:07:08,5258818087037440299.xml,136,Paralysed your sense of humour. 
10768,00:05:07:09,00:05:12:17,5258818087037440299.xml,137,"Right, have your space.  I'm off to the chippy."
10769,00:05:12:18,00:05:16:03,5258818087037440299.xml,138,"What's the matter with you, girl?  You just can't go! What about Stacey?"
10770,00:05:16:04,00:05:17:03,5258818087037440299.xml,139,
10771,00:05:17:04,00:05:19:16,5258818087037440299.xml,140,"And what about  the rent you owe, eh?"
10772,00:05:19:17,00:05:21:10,5258818087037440299.xml,141,
10773,00:05:21:11,00:05:23:09,5258818087037440299.xml,142,"You been living here for nothing,  and now you're gonna do a bunk?"
10774,00:05:23:10,00:05:26:15,5258818087037440299.xml,143,
10775,00:05:26:16,00:05:29:15,5258818087037440299.xml,144,
10776,00:05:29:16,00:05:32:14,5258818087037440299.xml,145,"Oh, so you're gonna get  on a train home now, with no money?!"
10777,00:05:32:15,00:05:34:15,5258818087037440299.xml,146,"I'll hitch - whatever.  Don't talk daft, you dopey cow!  And end up dead in a ditch? I don't care!"
10778,00:05:34:16,00:05:35:11,5258818087037440299.xml,147,
10779,00:05:35:12,00:05:36:21,5258818087037440299.xml,148,
10780,00:05:36:22,00:05:38:23,5258818087037440299.xml,149,
10781,00:05:38:24,00:05:42:03,5258818087037440299.xml,150,I do.  Not even a goodbye?  I just wanna go home.
10782,00:05:42:04,00:05:44:09,5258818087037440299.xml,151,
10783,00:05:44:10,00:05:46:03,5258818087037440299.xml,152,This was all a big mistake. 
10784,00:05:46:04,00:05:48:09,5258818087037440299.xml,153,I'm not wanted here.  You're my mate.
10785,00:05:48:10,00:05:50:21,5258818087037440299.xml,154,Course you're wanted. 
10786,00:05:50:22,00:06:02:10,5258818087037440299.xml,155,
10787,00:06:02:11,00:06:03:11,5258818087037440299.xml,156,
10788,00:06:03:12,00:06:04:08,5258818087037440299.xml,157,
10789,00:06:04:09,00:06:06:19,5258818087037440299.xml,158,I didn't know you were back.  I heard  talking - were you on the mobile?
10790,00:06:06:20,00:06:08:07,5258818087037440299.xml,159,
10791,00:06:08:08,00:06:10:12,5258818087037440299.xml,160,Yeah. 
10792,00:06:10:13,00:06:11:03,5258818087037440299.xml,161,"I might go out for a bit,  stretch my legs."
10793,00:06:11:04,00:06:13:22,5258818087037440299.xml,162,"You know, pop into the library. "
10794,00:06:13:23,00:06:21:05,5258818087037440299.xml,163,
10795,00:06:21:06,00:06:22:02,5258818087037440299.xml,164,
10796,00:06:22:03,00:06:22:15,5258818087037440299.xml,165,
10797,00:06:22:16,00:06:23:10,5258818087037440299.xml,166,
10798,00:06:23:11,00:06:27:06,5258818087037440299.xml,167,Oops. 
10799,00:06:27:07,00:06:33:13,5258818087037440299.xml,168,The offer's been accepted.  Sssh!
10800,00:06:33:14,00:06:40:18,5258818087037440299.xml,169,"Two weeks, we're out of here.  Our own little French farmhouse.  All that fresh air.  It don't seem real, does it?"
10801,00:06:40:19,00:06:49:21,5258818087037440299.xml,170,Penny can come down  at the weekends. I got them to chuck in the chickens.  Eh? Just in case he wants to run around  with them when he's toddling. And I got these for the girls. 
10802,00:06:49:22,00:06:52:20,5258818087037440299.xml,171,"Yeah, I can't wait to see them. "
10803,00:06:52:21,00:06:58:03,5258818087037440299.xml,172,"On the other hand, I don't have to  pick 'em up from Dot's for a while. Maybe we could celebrate. "
10804,00:06:58:04,00:06:59:15,5258818087037440299.xml,173,
10805,00:06:59:16,00:07:01:00,5258818087037440299.xml,174,"A bit of ""comment va ton pere""?  Eh?"
10806,00:07:01:01,00:07:02:05,5258818087037440299.xml,175,
10807,00:07:02:06,00:07:03:05,5258818087037440299.xml,176,
10808,00:07:03:06,00:07:04:18,5258818087037440299.xml,177,"How's your father!  Stop it, I haven't got time!"
10809,00:07:04:19,00:07:05:08,5258818087037440299.xml,178,
10810,00:07:05:09,00:07:06:21,5258818087037440299.xml,179,
10811,00:07:06:22,00:07:08:18,5258818087037440299.xml,180,"I've got too much to do!  I've gotta get movers, I've gotta check on the salon..."
10812,00:07:08:19,00:07:10:20,5258818087037440299.xml,181,
10813,00:07:10:21,00:07:12:15,5258818087037440299.xml,182,"Come on it's hardly on fire, is it?  He's out for the count."
10814,00:07:12:16,00:07:13:17,5258818087037440299.xml,183,
10815,00:07:13:18,00:07:16:02,5258818087037440299.xml,184,BANGING  He won't be for much longer with Bob the Builder there... BANGING  He won't be for much longer with Bob the Builder there...
10816,00:07:16:03,00:07:18:00,5258818087037440299.xml,185,
10817,00:07:18:01,00:07:19:03,5258818087037440299.xml,186,"Oh, my God!  I said no sign!  Tanya... Just take it down, before anyone sees it!  Quick!  I'll get on to them."
10818,00:07:19:04,00:07:21:12,5258818087037440299.xml,187,
10819,00:07:21:13,00:07:24:15,5258818087037440299.xml,188,
10820,00:07:24:16,00:07:28:01,5258818087037440299.xml,189,
10821,00:07:28:02,00:07:28:17,5258818087037440299.xml,190,
10822,00:07:28:18,00:07:29:17,5258818087037440299.xml,191,
10823,00:07:29:18,00:07:37:12,5258818087037440299.xml,192,What's the panic?  Are those Phil's pyjamas?  What's wrong? 
10824,00:07:37:13,00:07:38:20,5258818087037440299.xml,193,
10825,00:07:38:21,00:07:41:19,5258818087037440299.xml,194,
10826,00:07:41:20,00:07:44:19,5258818087037440299.xml,195,You told them it was OK?  Guilty. Still got some cuffs up there somewhere...
10827,00:07:44:20,00:07:46:11,5258818087037440299.xml,196,
10828,00:07:46:12,00:07:47:15,5258818087037440299.xml,197,
10829,00:07:47:16,00:07:49:04,5258818087037440299.xml,198,"What if Max saw it?  Well, there's nothing he can do about it now. Don't underestimate him."
10830,00:07:49:05,00:07:51:22,5258818087037440299.xml,199,
10831,00:07:51:23,00:07:53:17,5258818087037440299.xml,200,"Look, come on.  It's ""au revoir,  Albert Square"", you remember?"
10832,00:07:53:18,00:07:55:16,5258818087037440299.xml,201,
10833,00:07:55:17,00:08:04:17,5258818087037440299.xml,202,"We're gonna have to tell everyone  sooner or later ain't we? Yeah, I know...  And we will, when the time's right. "
10834,00:08:04:18,00:08:07:08,5258818087037440299.xml,203,
10835,00:08:07:09,00:08:10:13,5258818087037440299.xml,204,
10836,00:08:10:14,00:08:12:14,5258818087037440299.xml,205,
10837,00:08:12:15,00:08:27:15,5258818087037440299.xml,206,"Ooh, I don't think so.  Well, how am I supposed to hide this? You can't fight Mother Nature -  she's bigger than you. Grrr!  Her and her fat pants.  How'd she like a fat lip?! I look like I've been knocked up  by Mr Greedy. I should paint it orange for  Halloween. No!  You're scary enough as it is, with the hormones."
10838,00:08:27:16,00:08:33:01,5258818087037440299.xml,207,"Anyway, you'll get your figure back.  But what if it's never the same? "
10839,00:08:33:02,00:08:36:01,5258818087037440299.xml,208,"They say it changes your whole life,  everything. You'll always be the same old Rox."
10840,00:08:36:02,00:08:37:19,5258818087037440299.xml,209,
10841,00:08:37:20,00:08:39:05,5258818087037440299.xml,210,It's not me I'm bothered about. 
10842,00:08:39:06,00:08:42:08,5258818087037440299.xml,211,"We always said nothing would  come between us, and now look - you can't even get within three feet."
10843,00:08:42:09,00:08:45:04,5258818087037440299.xml,212,
10844,00:08:45:05,00:08:46:02,5258818087037440299.xml,213,"Look, I know it's been hard,  all right, but you know... Don't worry about me, I'm a big girl."
10845,00:08:46:03,00:08:47:23,5258818087037440299.xml,214,
10846,00:08:47:24,00:09:00:03,5258818087037440299.xml,215,"Now ditch the tent, go to Plan B.  Go on."
10847,00:09:00:04,00:09:08:04,5258818087037440299.xml,216,"No, all I'm saying is that I feel  for you, with your troubles... Oh, Bradley ain't got troubles, exactly."
10848,00:09:08:05,00:09:18:09,5258818087037440299.xml,217,"He's just heartbroken.  Are you all right, Mrs Masmood?  Masood.  Masood. Yes, I'm fine, thank you. And Tamwar's no trouble, you know. "
10849,00:09:18:10,00:09:22:03,5258818087037440299.xml,218,But I do have this friend.  Now HER son has been acting very strangely. Perhaps HE'S lovesick.
10850,00:09:22:04,00:09:25:15,5258818087037440299.xml,219,"No, he's too busy studying.  She's made sure of that. What's he doing exactly?"
10851,00:09:25:16,00:09:27:10,5258818087037440299.xml,220,
10852,00:09:27:11,00:09:35:14,5258818087037440299.xml,221,"He's been acting very secretive,  you know, on the computer, and talking to himself... Well, I'm no expert, but you know  what they say about that."
10853,00:09:35:15,00:09:38:07,5258818087037440299.xml,222,
10854,00:09:38:08,00:09:51:16,5258818087037440299.xml,223,"Perhaps she's pushed him too hard  and his mind's snapped. Oh, yes. Well, I mean you hear about  vulnerable people being sucked into these internet chat rooms all the time, or being bullied, "
10855,00:09:51:17,00:09:53:08,5258818087037440299.xml,224,"or worse still, convinced that they  have nothing else left to live for!"
10856,00:09:53:09,00:09:55:01,5258818087037440299.xml,225,
10857,00:09:55:02,00:10:00:20,5258818087037440299.xml,226,"She said to me.  Oh, right.  Now, your Bradley -"
10858,00:10:00:21,00:10:02:18,5258818087037440299.xml,227,"he knows about computers, right? "
10859,00:10:02:19,00:10:06:13,5258818087037440299.xml,228,Mmm!  You got no idea how much more  I fancy this than Sean right now!
10860,00:10:06:14,00:10:11:19,5258818087037440299.xml,229,
10861,00:10:11:20,00:10:14:15,5258818087037440299.xml,230,"You're really letting it all hang out  now, aren't you!"
10862,00:10:14:16,00:10:17:13,5258818087037440299.xml,231,"Yeah, well, licence to slob. "
10863,00:10:17:14,00:10:19:16,5258818087037440299.xml,232,"Thank you.  It's been a laugh, hasn't it?"
10864,00:10:19:17,00:10:22:06,5258818087037440299.xml,233,"Yeah, well, we should make it  a thing.  Proper girls' night, just the two of us."
10865,00:10:22:07,00:10:26:20,5258818087037440299.xml,234,"Ow!  All right, all right,  the three of us, you little goer! Come here, have a word, will you?"
10866,00:10:26:21,00:10:30:14,5258818087037440299.xml,235,
10867,00:10:30:15,00:10:32:04,5258818087037440299.xml,236,"God, you got a right handful there! "
10868,00:10:32:05,00:10:34:00,5258818087037440299.xml,237,Yeah? 
10869,00:10:34:01,00:10:37:02,5258818087037440299.xml,238,"And you, if you're up for it.  Well, who else am I gonna want to baby-sit"
10870,00:10:37:03,00:10:38:23,5258818087037440299.xml,239,
10871,00:10:38:24,00:10:40:13,5258818087037440299.xml,240,"when I got nine months'  hard partying to catch up on, eh? ..You hear that?"
10872,00:10:40:14,00:10:43:15,5258818087037440299.xml,241,
10873,00:10:43:16,00:10:45:05,5258818087037440299.xml,242,"That's your Auntie Ron you're  kicking, so soon as you're out, you're grounded!"
10874,00:10:45:06,00:10:45:23,5258818087037440299.xml,243,
10875,00:10:45:24,00:10:48:14,5258818087037440299.xml,244,
10876,00:10:48:15,00:10:50:21,5258818087037440299.xml,245,"Right, I better get back soon,  get into my gear.  I'm introducing the DJ...if anyone's gonna turn up."
10877,00:10:50:22,00:10:53:09,5258818087037440299.xml,246,
10878,00:10:53:10,00:10:56:16,5258818087037440299.xml,247,"Yeah, well, if my name's  on the door... Plus one!"
10879,00:10:56:17,00:10:59:19,5258818087037440299.xml,248,
10880,00:10:59:20,00:11:03:03,5258818087037440299.xml,249,"About time we wet the baby's head,  eh? Just a little forensic examination!  The boy could be in real trouble."
10881,00:11:03:04,00:11:06:24,5258818087037440299.xml,250,
10882,00:11:07:00,00:11:09:20,5258818087037440299.xml,251,
10883,00:11:09:21,00:11:10:24,5258818087037440299.xml,252,I can't just go poking around in  someone's computer... I told you he might not. But it's an emergency.
10884,00:11:11:00,00:11:12:12,5258818087037440299.xml,253,
10885,00:11:12:13,00:11:14:21,5258818087037440299.xml,254,
10886,00:11:14:22,00:11:16:03,5258818087037440299.xml,255,"What am I going to do?  What am I  going to tell her, tell her?"
10887,00:11:16:04,00:11:17:03,5258818087037440299.xml,256,
10888,00:11:17:04,00:11:18:10,5258818087037440299.xml,257,
10889,00:11:18:11,00:11:20:18,5258818087037440299.xml,258,
10890,00:11:20:19,00:11:22:13,5258818087037440299.xml,259,
10891,00:11:22:14,00:11:24:18,5258818087037440299.xml,260,"Well, you can tell HER to knock  if the bedroom door's closed."
10892,00:11:24:19,00:11:26:12,5258818087037440299.xml,261,
10893,00:11:26:13,00:11:31:24,5258818087037440299.xml,262,You've got a teenage boy...  internet...
10894,00:11:32:00,00:11:33:17,5258818087037440299.xml,263,
10895,00:11:33:18,00:11:37:00,5258818087037440299.xml,264,I'll be with you in a minute. 
10896,00:11:37:01,00:11:39:06,5258818087037440299.xml,265,
10897,00:11:39:07,00:11:40:22,5258818087037440299.xml,266,
10898,00:11:40:23,00:11:42:07,5258818087037440299.xml,267,"Thanks for nearly getting me busted!  Here to help. Too busy sulking over Lee, more like. Yeah, right!"
10899,00:11:42:08,00:11:44:01,5258818087037440299.xml,268,
10900,00:11:44:02,00:11:46:10,5258818087037440299.xml,269,
10901,00:11:46:11,00:11:50:19,5258818087037440299.xml,270,That's why I'm off to Mykonos  in a few days.
10902,00:11:50:20,00:11:54:13,5258818087037440299.xml,271,On your own?  Not for long.
10903,00:11:54:14,00:11:56:14,5258818087037440299.xml,272,"Don't worry, I'll give you  the blow by blow when I get back."
10904,00:11:56:15,00:11:58:21,5258818087037440299.xml,273,As long as you promise  to mend your evil ways.
10905,00:11:58:22,00:12:01:14,5258818087037440299.xml,274,
10906,00:12:01:15,00:12:02:06,5258818087037440299.xml,275,"Oh, so I'm not allowed to be happy?  It's not a hanging offence to have a secret passion."
10907,00:12:02:07,00:12:08:19,5258818087037440299.xml,276,How long do you think it's gonna stay  secret?  You're not exactly winning any prizes in the cloak and dagger.
10908,00:12:08:20,00:12:12:07,5258818087037440299.xml,277,"But if I tell him, I'm gonna  have to stop. It's your call."
10909,00:12:12:08,00:12:15:09,5258818087037440299.xml,278,You're wearing the ring. 
10910,00:12:15:10,00:12:17:21,5258818087037440299.xml,279,
10911,00:12:17:22,00:12:19:22,5258818087037440299.xml,280,
10912,00:12:19:23,00:12:20:05,5258818087037440299.xml,281,
10913,00:12:20:06,00:12:22:07,5258818087037440299.xml,282,
10914,00:12:22:08,00:12:25:04,5258818087037440299.xml,283,"Oh, stuff her.  It's only some poxy job."
10915,00:12:25:05,00:12:25:22,5258818087037440299.xml,284,
10916,00:12:25:23,00:12:28:16,5258818087037440299.xml,285,"I stuffed it all up by taking her  letter... No, she used you then chucked you, like a bit of rubbish."
10917,00:12:28:17,00:12:30:17,5258818087037440299.xml,286,
10918,00:12:30:18,00:12:33:14,5258818087037440299.xml,287,
10919,00:12:33:15,00:12:35:19,5258818087037440299.xml,288,"Hey.  You, um...well,  you left a jacket at the club."
10920,00:12:35:20,00:12:38:01,5258818087037440299.xml,289,
10921,00:12:38:02,00:12:41:04,5258818087037440299.xml,290,"Look, I'm sorry...I, er, I was  probably a bit hard on you before."
10922,00:12:41:05,00:12:43:06,5258818087037440299.xml,291,I know somebody else  put you up to it so...  Here.
10923,00:12:43:07,00:12:48:07,5258818087037440299.xml,292,"Call it severance, OK? "
10924,00:12:48:08,00:12:49:11,5258818087037440299.xml,293,
10925,00:12:49:12,00:12:56:19,5258818087037440299.xml,294,"I'm trying to do you a favour here.  Well, you know where to stick it. Now, that's funny - you said  that without moving your lips."
10926,00:12:56:20,00:12:58:20,5258818087037440299.xml,295,Try saying it again  without her hand up your backside.
10927,00:12:58:21,00:13:00:14,5258818087037440299.xml,296,
10928,00:13:00:15,00:13:02:10,5258818087037440299.xml,297,Someone needs to knock  that frosty cow off of her perch.
10929,00:13:02:11,00:13:05:20,5258818087037440299.xml,298,"No, Stace...  Yeah, you heard. Danielle needs her jacket back."
10930,00:13:05:21,00:13:09:18,5258818087037440299.xml,299,
10931,00:13:09:19,00:13:11:23,5258818087037440299.xml,300,"You don't wanna leave  her precious club untidy, do you?"
10932,00:13:11:24,00:13:13:16,5258818087037440299.xml,301,
10933,00:13:13:17,00:13:17:22,5258818087037440299.xml,302,Probably the cleanest this place  has ever been. Don't tell Peggy I said that!
10934,00:13:17:23,00:13:19:15,5258818087037440299.xml,303,
10935,00:13:19:16,00:13:20:23,5258818087037440299.xml,304,
10936,00:13:20:24,00:13:24:22,5258818087037440299.xml,305,"Kickabout, then?  Shut up, will you. He'll be here any minute. Oh, no!  Oh, yeah, nice to see you, an' all!"
10937,00:13:24:23,00:13:26:14,5258818087037440299.xml,306,
10938,00:13:26:15,00:13:32:08,5258818087037440299.xml,307,"What you been up to, sweetheart?  Hello.  I've been shopping with Ronnie.  D'you wanna see?"
10939,00:13:32:09,00:13:34:06,5258818087037440299.xml,308,"No, no, we've just tidied!  Yeah, lovely.  Shame about you two."
10940,00:13:34:07,00:13:35:19,5258818087037440299.xml,309,
10941,00:13:35:20,00:13:38:19,5258818087037440299.xml,310,"Lucky you have got your own  Fairy God-mum, Prince Charming, eh?"
10942,00:13:38:20,00:13:40:12,5258818087037440299.xml,311,
10943,00:13:40:13,00:13:50:22,5258818087037440299.xml,312,"You've got your own postcode,  but I still ain't wearing that! Come on, you - change.  You just stay right where you are.  I'll make you a nice cup of tea."
10944,00:13:50:23,00:13:51:18,5258818087037440299.xml,313,
10945,00:13:51:19,00:13:52:20,5258818087037440299.xml,314,You can tell me all about it.  OK.
10946,00:13:52:21,00:13:53:00,5258818087037440299.xml,315,
10947,00:13:53:01,00:13:56:10,5258818087037440299.xml,316,"Right, your mum's gonna be back in a  bit, and she can't wait to see you."
10948,00:13:56:11,00:13:57:12,5258818087037440299.xml,317,
10949,00:13:57:13,00:13:58:11,5258818087037440299.xml,318,
10950,00:13:58:12,00:14:01:24,5258818087037440299.xml,319,"Oh, yeah, we stopped off in Paris  on the way back."
10951,00:14:02:00,00:14:04:15,5258818087037440299.xml,320,Got you these.  Here you are. 
10952,00:14:04:16,00:14:06:20,5258818087037440299.xml,321,
10953,00:14:06:21,00:14:08:06,5258818087037440299.xml,322,
10954,00:14:08:07,00:14:10:12,5258818087037440299.xml,323,
10955,00:14:10:13,00:14:16:17,5258818087037440299.xml,324,"So what's that - homework?  No, just stuff... "
10956,00:14:16:18,00:14:18:06,5258818087037440299.xml,325,Campaign ideas.  We're having  elections for Class President. I was thinking about giving it a go.
10957,00:14:18:07,00:14:25:02,5258818087037440299.xml,326,"That sounds like a lot of work.  Got nothing better to do, have I?"
10958,00:14:25:03,00:14:26:11,5258818087037440299.xml,327,
10959,00:14:26:12,00:14:30:20,5258818087037440299.xml,328,And you'll be one up on Peter. 
10960,00:14:30:21,00:14:36:05,5258818087037440299.xml,329,"So you don't think  I've got a chance? I don't know. It's just, you could do all that,  and at the end of the day it's just a popularity contest."
10961,00:14:36:06,00:14:38:02,5258818087037440299.xml,330,
10962,00:14:38:03,00:14:39:21,5258818087037440299.xml,331,"Oh, well, maybe I'll ask Dad. "
10963,00:14:39:22,00:14:42:11,5258818087037440299.xml,332,
10964,00:14:42:12,00:14:43:09,5258818087037440299.xml,333,
10965,00:14:43:10,00:14:44:23,5258818087037440299.xml,334,
10966,00:14:44:24,00:14:46:13,5258818087037440299.xml,335,
10967,00:14:46:14,00:14:50:02,5258818087037440299.xml,336,
10968,00:14:50:03,00:14:50:22,5258818087037440299.xml,337,
10969,00:14:50:23,00:14:59:17,5258818087037440299.xml,338,"Hey, has the DJ got his act together?  Yeah, it's cool. Yeah! Who let you in?  Family connections."
10970,00:14:59:18,00:15:02:18,5258818087037440299.xml,339,Roxy can't come.  Left her laid up on  the sofa. What's wrong with her?
10971,00:15:02:19,00:15:04:17,5258818087037440299.xml,340,
10972,00:15:04:18,00:15:07:22,5258818087037440299.xml,341,"Someone dragged her out on  a shopping spree, brought her ankles up like a pair of barrage balloons."
10973,00:15:07:23,00:15:24:06,5258818087037440299.xml,342,"Now you want her out clubbing.  She wanted to come.  Yeah, well, pregnant girls don't always know what's best for them, do they? Anyway, she said you needed some  moral support, so, er, here I am. You'll have to wait.  We're busy. "
10974,00:15:24:07,00:15:29:17,5258818087037440299.xml,343,"It gets a bit crowded  in the mornings, but we get by."
10975,00:15:29:18,00:15:32:19,5258818087037440299.xml,344,Jay not around? 
10976,00:15:32:20,00:15:38:18,5258818087037440299.xml,345,"Ah!  Looking sharp, Jay.  Yeah. Yeah, the girls wouldn't let him  go out of the house in a state. I think it's really important  for them to have that maternal influence."
10977,00:15:38:19,00:15:41:12,5258818087037440299.xml,346,
10978,00:15:41:13,00:15:42:06,5258818087037440299.xml,347,"Well, it helps making us  keep the place in order."
10979,00:15:42:07,00:15:43:06,5258818087037440299.xml,348,
10980,00:15:43:07,00:15:48:06,5258818087037440299.xml,349,
10981,00:15:48:07,00:15:51:15,5258818087037440299.xml,350,"Right, um, if I could talk to you  first, Jay, then you, Billy?"
10982,00:15:51:16,00:15:52:00,5258818087037440299.xml,351,
10983,00:15:52:01,00:15:54:05,5258818087037440299.xml,352,
10984,00:15:54:06,00:15:56:16,5258818087037440299.xml,353,Yeah.  (Listen... ) 
10985,00:15:56:17,00:15:58:09,5258818087037440299.xml,354,
10986,00:15:58:10,00:16:00:03,5258818087037440299.xml,355,
10987,00:16:00:04,00:16:01:18,5258818087037440299.xml,356,(Go on. ) 
10988,00:16:01:19,00:16:03:18,5258818087037440299.xml,357,
10989,00:16:03:19,00:16:21:20,5258818087037440299.xml,358,"Ian, I need a word.  So do I. "
10990,00:16:21:21,00:16:22:18,5258818087037440299.xml,359,
10991,00:16:22:19,00:16:25:21,5258818087037440299.xml,360,
10992,00:16:25:22,00:16:28:19,5258818087037440299.xml,361,
10993,00:16:28:20,00:16:30:23,5258818087037440299.xml,362,Dinner. 
10994,00:16:30:24,00:16:35:04,5258818087037440299.xml,363,You know you'd get my vote... 
10995,00:16:35:05,00:16:38:10,5258818087037440299.xml,364,"Anyway, school ain't forever, is it? "
10996,00:16:38:11,00:16:41:10,5258818087037440299.xml,365,"No.  Just seems like it  when you've had double English. It ain't THAT bad, is it?"
10997,00:16:41:11,00:16:43:05,5258818087037440299.xml,366,
10998,00:16:43:06,00:16:45:04,5258818087037440299.xml,367,
10999,00:16:45:05,00:16:46:10,5258818087037440299.xml,368,Got an A.  There you go!  That's top.
11000,00:16:46:11,00:16:50:04,5258818087037440299.xml,369,"No, Bernadette is.  She got A-plus.  But she had someone to help her with HER homework."
11001,00:16:50:05,00:16:53:18,5258818087037440299.xml,370,"It was just a weekend, all right?  It was hardly just fun and games. DOOR CLOSES"
11002,00:16:53:19,00:16:55:16,5258818087037440299.xml,371,
11003,00:16:55:17,00:16:57:22,5258818087037440299.xml,372,
11004,00:16:57:23,00:17:02:00,5258818087037440299.xml,373,"Yeah, you had to stop  and get key rings. Come on, Abs... Right!  Forget English.  How's your French?"
11005,00:17:02:01,00:17:02:23,5258818087037440299.xml,374,
11006,00:17:02:24,00:17:04:05,5258818087037440299.xml,375,
11007,00:17:04:06,00:17:09:04,5258818087037440299.xml,376,"Come on, the pair of you.  Why? Well, we've got a surprise for you."
11008,00:17:09:05,00:17:12:02,5258818087037440299.xml,377,"Coq au vin for dinner tonight!  There you go - nothing earth-shattering.  Hello, girls!"
11009,00:17:12:03,00:17:13:22,5258818087037440299.xml,378,
11010,00:17:13:23,00:17:15:00,5258818087037440299.xml,379,
11011,00:17:15:01,00:17:15:18,5258818087037440299.xml,380,
11012,00:17:15:19,00:17:18:13,5258818087037440299.xml,381,
11013,00:17:18:14,00:17:22:20,5258818087037440299.xml,382,"Maybe you should try the Vic.  It's just down the road. The drink's just a cry for help, V.  Really, I needed to talk."
11014,00:17:22:21,00:17:23:06,5258818087037440299.xml,383,
11015,00:17:23:07,00:17:25:17,5258818087037440299.xml,384,
11016,00:17:25:18,00:17:36:14,5258818087037440299.xml,385,"Poor old Joel, you know...  His letter...  just keeps going around up here. What were you hoping for, eh,  raking up the past?"
11017,00:17:36:15,00:17:38:13,5258818087037440299.xml,386,The only person who keeps doing that  is you.
11018,00:17:38:14,00:17:41:12,5258818087037440299.xml,387,"Yeah, looks like it.  D'you want me to call security? "
11019,00:17:41:13,00:17:44:11,5258818087037440299.xml,388,"Come on, you wouldn't have your poor  old dad thrown out, would you, eh?"
11020,00:17:44:12,00:17:44:18,5258818087037440299.xml,389,
11021,00:17:44:19,00:17:53:24,5258818087037440299.xml,390,"And I brought you something.  Whatever it is you've got,  I don't want it. Oh, right, yeah. Cos you ""don't give a stuff"""
11022,00:17:54:00,00:17:55:18,5258818087037440299.xml,391,"about all that ancient history,  do you?"
11023,00:17:55:19,00:17:56:14,5258818087037440299.xml,392,
11024,00:17:56:15,00:18:22:00,5258818087037440299.xml,393,"Hmm?  And you're right, of course.  I didn't believe  I still had a picture, but... I was down at Weymouth  at the weekend, having a clear-out. Amazing what you can find  at the back of a drawer. You sure?  Sentimental value?  Oh, well, if you don't want her,  I suppose we need to see if we can't find her a good home, hey?"
11025,00:18:22:01,00:18:31:24,5258818087037440299.xml,394,"You can paint the face on, V,  fool all the rest of them...  but never your old dad."
11026,00:18:32:00,00:18:41:13,5258818087037440299.xml,395,"Cos you and I both know,  underneath all that, you're damaged goods.  You always will be. "
11027,00:18:41:14,00:18:42:12,5258818087037440299.xml,396,Ronnie! 
11028,00:18:42:13,00:18:45:07,5258818087037440299.xml,397,
11029,00:18:45:08,00:18:49:05,5258818087037440299.xml,398,
11030,00:18:49:06,00:18:52:02,5258818087037440299.xml,399,"Sorry.  Sorry.  It's about stability - emotional,  financial, environmental..."
11031,00:18:52:03,00:18:52:11,5258818087037440299.xml,400,
11032,00:18:52:12,00:18:53:14,5258818087037440299.xml,401,
11033,00:18:53:15,00:18:55:21,5258818087037440299.xml,402,
11034,00:18:55:22,00:18:59:16,5258818087037440299.xml,403,"Yeah...  Well, I'm still sort of  settling in, but I'm doing my best."
11035,00:18:59:17,00:19:01:16,5258818087037440299.xml,404,"I don't get marked down for having  a beached whale on the couch, do I?"
11036,00:19:01:17,00:19:03:23,5258818087037440299.xml,405,
11037,00:19:03:24,00:19:08:19,5258818087037440299.xml,406,"And you, you work here too?  Yeah.  I mean, obviously  I've got my own plans and that,"
11038,00:19:08:20,00:19:11:14,5258818087037440299.xml,407,"but, um, yeah, bar work,  cash in hand, you know. Just till I get back on my feet."
11039,00:19:11:15,00:19:24:05,5258818087037440299.xml,408,"And you're married.  With, um...  two children? Yeah.  William's nearly one.  And Janet's two.  She has Down's syndrome. "
11040,00:19:24:06,00:19:27:18,5258818087037440299.xml,409,It sounds like you might have  quite a lot on your plate already.
11041,00:19:27:19,00:19:32:21,5258818087037440299.xml,410,I'm just wondering if you've got  time for a teenager on top?
11042,00:19:32:22,00:19:39:02,5258818087037440299.xml,411,"No.  See, um, Honey - my wife -  she, er, she left me  a few weeks back."
11043,00:19:39:03,00:19:41:23,5258818087037440299.xml,412,
11044,00:19:41:24,00:19:49:12,5258818087037440299.xml,413,"Took them with her.  But that ain't  why I want Jay, yeah? I mean, I know that ain't gonna look  good on paper.  It's just that..."
11045,00:19:49:13,00:19:53:00,5258818087037440299.xml,414,"when I see Jay,  my heart goes out to him. I've been there myself, see?  Homes and that."
